(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.1%, Hit Ratio: 29.17%, Max Drawdown: 0.12%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.1%, Hit Ratio: 30.61%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0.5, 3, 3): Return: -0.1%, Hit Ratio: 28.57%, Max Drawdown: 0.12%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.1%, Hit Ratio: 31.37%, Max Drawdown: 0.12%
(30, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.1%, Hit Ratio: 30.43%, Max Drawdown: 0.13%
(30, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.1%, Hit Ratio: 31.25%, Max Drawdown: 0.13%
(30, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.1%, Hit Ratio: 34.0%, Max Drawdown: 0.14%
(30, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.1%, Hit Ratio: 29.17%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: -0.1%, Hit Ratio: 30.0%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.1%, Hit Ratio: 29.17%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.1%, Hit Ratio: 30.77%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.1%, Hit Ratio: 33.33%, Max Drawdown: 0.13%
(60, 2, 1, 0, 0, 3, 2.5): Return: -0.1%, Hit Ratio: 33.71%, Max Drawdown: 0.11%
(60, 2, 1, 0, 0, 3.5, 2.5): Return: -0.1%, Hit Ratio: 34.83%, Max Drawdown: 0.11%
(60, 2, 1, 0, 0, 3.5, 3): Return: -0.1%, Hit Ratio: 33.71%, Max Drawdown: 0.11%
(60, 2, 1, 0, 0, 3.5, 3.5): Return: -0.1%, Hit Ratio: 34.83%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.1%, Hit Ratio: 32.61%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, -0.5, 3, 2.5): Return: -0.1%, Hit Ratio: 32.61%, Max Drawdown: 0.1%
(60, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.1%, Hit Ratio: 33.7%, Max Drawdown: 0.1%
(60, 2, 1, 0.5, -0.5, 3.5, 3): Return: -0.1%, Hit Ratio: 32.61%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.1%, Hit Ratio: 26.73%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.1%, Hit Ratio: 27.45%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0.5, 3, 3): Return: -0.1%, Hit Ratio: 27.45%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.1%, Hit Ratio: 28.16%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0.5, 3.5, 3): Return: -0.1%, Hit Ratio: 28.43%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.1%, Hit Ratio: 29.13%, Max Drawdown: 0.12%
(100, 2, 1, 0, 0, 2.5, 2.5): Return: -0.1%, Hit Ratio: 38.1%, Max Drawdown: 0.11%
(100, 2, 1, 0, 0, 2.5, 3): Return: -0.1%, Hit Ratio: 38.1%, Max Drawdown: 0.12%
(100, 2, 1, 0, 0, 2.5, 3.5): Return: -0.1%, Hit Ratio: 38.82%, Max Drawdown: 0.11%
(100, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.1%, Hit Ratio: 32.99%, Max Drawdown: 0.1%
(30, 1, 1, -0.5, 0, 2.5, 3): Return: -0.11%, Hit Ratio: 41.27%, Max Drawdown: 0.21%
(30, 1, 1, -0.5, 0, 3, 3): Return: -0.11%, Hit Ratio: 40.48%, Max Drawdown: 0.21%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: -0.11%, Hit Ratio: 42.86%, Max Drawdown: 0.21%
(30, 1, 1, 0, 0, 3.5, 3): Return: -0.11%, Hit Ratio: 41.54%, Max Drawdown: 0.22%
(30, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.11%, Hit Ratio: 34.33%, Max Drawdown: 0.21%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: -0.11%, Hit Ratio: 33.58%, Max Drawdown: 0.21%
(30, 2, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.11%, Hit Ratio: 30.43%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.11%, Hit Ratio: 30.0%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.11%, Hit Ratio: 32.69%, Max Drawdown: 0.12%
(30, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.11%, Hit Ratio: 32.69%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.11%, Hit Ratio: 30.0%, Max Drawdown: 0.13%
(30, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.11%, Hit Ratio: 32.69%, Max Drawdown: 0.14%
(60, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.11%, Hit Ratio: 30.3%, Max Drawdown: 0.12%
(60, 2, 1, -0.5, 0.5, 3, 2.5): Return: -0.11%, Hit Ratio: 30.3%, Max Drawdown: 0.11%
(60, 2, 1, -0.5, 0.5, 3, 3): Return: -0.11%, Hit Ratio: 28.71%, Max Drawdown: 0.12%
(60, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.11%, Hit Ratio: 31.0%, Max Drawdown: 0.11%
(60, 2, 1, -0.5, 0.5, 3.5, 3): Return: -0.11%, Hit Ratio: 29.7%, Max Drawdown: 0.12%
(60, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.11%, Hit Ratio: 30.39%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0, 2.5, 2.5): Return: -0.11%, Hit Ratio: 33.71%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0, 2.5, 3): Return: -0.11%, Hit Ratio: 31.82%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0, 2.5, 3.5): Return: -0.11%, Hit Ratio: 32.95%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0, 3, 3): Return: -0.11%, Hit Ratio: 32.58%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0, 3, 3.5): Return: -0.11%, Hit Ratio: 33.71%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0.5, 3.5, 2.5): Return: -0.11%, Hit Ratio: 29.0%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.11%, Hit Ratio: 30.77%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.11%, Hit Ratio: 31.87%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, -0.5, 3, 3): Return: -0.11%, Hit Ratio: 31.52%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, -0.5, 3, 3.5): Return: -0.11%, Hit Ratio: 32.61%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.11%, Hit Ratio: 33.7%, Max Drawdown: 0.11%
(60, 2, 1, 0.5, 0, 3, 2.5): Return: -0.11%, Hit Ratio: 31.52%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0, 3.5, 2.5): Return: -0.11%, Hit Ratio: 32.61%, Max Drawdown: 0.12%
(100, 2, 1, -0.5, 0.5, 3, 2.5): Return: -0.11%, Hit Ratio: 37.11%, Max Drawdown: 0.11%
(100, 2, 1, -0.5, 0.5, 3, 3.5): Return: -0.11%, Hit Ratio: 36.73%, Max Drawdown: 0.12%
(100, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.11%, Hit Ratio: 37.11%, Max Drawdown: 0.11%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.11%, Hit Ratio: 36.73%, Max Drawdown: 0.12%
(100, 2, 1, 0, 0.5, 3, 2.5): Return: -0.11%, Hit Ratio: 36.08%, Max Drawdown: 0.11%
(100, 2, 1, 0, 0.5, 3, 3.5): Return: -0.11%, Hit Ratio: 35.35%, Max Drawdown: 0.11%
(100, 2, 1, 0, 0.5, 3.5, 2.5): Return: -0.11%, Hit Ratio: 36.08%, Max Drawdown: 0.11%
(100, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.11%, Hit Ratio: 35.35%, Max Drawdown: 0.11%
(100, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.11%, Hit Ratio: 32.65%, Max Drawdown: 0.11%
(100, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.11%, Hit Ratio: 33.33%, Max Drawdown: 0.11%
(30, 1, 1, -0.5, 0, 2.5, 3.5): Return: -0.12%, Hit Ratio: 41.27%, Max Drawdown: 0.21%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: -0.12%, Hit Ratio: 40.48%, Max Drawdown: 0.21%
(30, 1, 1, -0.5, 0, 3.5, 2.5): Return: -0.12%, Hit Ratio: 41.73%, Max Drawdown: 0.22%
(30, 1, 1, 0, 0, 2.5, 3): Return: -0.12%, Hit Ratio: 40.0%, Max Drawdown: 0.22%
(30, 1, 1, 0, 0, 3.5, 3.5): Return: -0.12%, Hit Ratio: 41.54%, Max Drawdown: 0.22%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3): Return: -0.12%, Hit Ratio: 40.66%, Max Drawdown: 0.14%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.12%, Hit Ratio: 41.76%, Max Drawdown: 0.15%
(30, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.12%, Hit Ratio: 29.17%, Max Drawdown: 0.13%
(30, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.12%, Hit Ratio: 32.0%, Max Drawdown: 0.13%
(60, 2, 1, -0.5, 0.5, 2.5, 3): Return: -0.12%, Hit Ratio: 28.0%, Max Drawdown: 0.12%
(60, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.12%, Hit Ratio: 28.71%, Max Drawdown: 0.12%
(60, 2, 1, -0.5, 0.5, 3, 3.5): Return: -0.12%, Hit Ratio: 29.41%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.12%, Hit Ratio: 28.28%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0.5, 2.5, 3): Return: -0.12%, Hit Ratio: 26.0%, Max Drawdown: 0.13%
(60, 2, 1, 0, 0.5, 3, 2.5): Return: -0.12%, Hit Ratio: 28.28%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0.5, 3, 3): Return: -0.12%, Hit Ratio: 26.73%, Max Drawdown: 0.13%
(60, 2, 1, 0, 0.5, 3.5, 3): Return: -0.12%, Hit Ratio: 27.72%, Max Drawdown: 0.12%
(60, 2, 1, 0, 0.5, 3.5, 3.5): Return: -0.12%, Hit Ratio: 28.43%, Max Drawdown: 0.13%
(60, 2, 1, 0.5, 0, 2.5, 2.5): Return: -0.12%, Hit Ratio: 31.52%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0, 2.5, 3): Return: -0.12%, Hit Ratio: 29.67%, Max Drawdown: 0.13%
(60, 2, 1, 0.5, 0, 2.5, 3.5): Return: -0.12%, Hit Ratio: 30.77%, Max Drawdown: 0.13%
(60, 2, 1, 0.5, 0, 3, 3): Return: -0.12%, Hit Ratio: 30.43%, Max Drawdown: 0.13%
(60, 2, 1, 0.5, 0, 3, 3.5): Return: -0.12%, Hit Ratio: 31.52%, Max Drawdown: 0.13%
(60, 2, 1, 0.5, 0, 3.5, 3): Return: -0.12%, Hit Ratio: 31.52%, Max Drawdown: 0.12%
(60, 2, 1, 0.5, 0, 3.5, 3.5): Return: -0.12%, Hit Ratio: 32.61%, Max Drawdown: 0.13%
(100, 2, 1, -0.5, 0.5, 3, 3): Return: -0.12%, Hit Ratio: 36.08%, Max Drawdown: 0.12%
(100, 2, 1, -0.5, 0.5, 3.5, 3): Return: -0.12%, Hit Ratio: 36.08%, Max Drawdown: 0.12%
(100, 2, 1, 0, 0.5, 3, 3): Return: -0.12%, Hit Ratio: 34.69%, Max Drawdown: 0.12%
(100, 2, 1, 0, 0.5, 3.5, 3): Return: -0.12%, Hit Ratio: 34.69%, Max Drawdown: 0.12%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.13%, Hit Ratio: 40.94%, Max Drawdown: 0.22%
(30, 1, 1, -0.5, 0, 3, 2.5): Return: -0.13%, Hit Ratio: 40.16%, Max Drawdown: 0.22%
(30, 1, 1, 0, 0, 2.5, 3.5): Return: -0.13%, Hit Ratio: 40.0%, Max Drawdown: 0.23%
(30, 1, 1, 0, 0, 3, 3): Return: -0.13%, Hit Ratio: 39.23%, Max Drawdown: 0.22%
(30, 1, 1, 0, 0, 3, 3.5): Return: -0.13%, Hit Ratio: 39.23%, Max Drawdown: 0.23%
(30, 1, 1, 0, 0, 3.5, 2.5): Return: -0.13%, Hit Ratio: 40.46%, Max Drawdown: 0.23%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3): Return: -0.13%, Hit Ratio: 39.56%, Max Drawdown: 0.15%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.13%, Hit Ratio: 40.66%, Max Drawdown: 0.15%
(30, 1.5, 1, -0.5, -0.5, 3, 3): Return: -0.13%, Hit Ratio: 38.89%, Max Drawdown: 0.15%
(30, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: -0.13%, Hit Ratio: 40.0%, Max Drawdown: 0.15%
(30, 1.5, 1, 0, -0.5, 2.5, 3): Return: -0.13%, Hit Ratio: 33.68%, Max Drawdown: 0.16%
(30, 1.5, 1, 0, -0.5, 3.5, 3): Return: -0.13%, Hit Ratio: 35.79%, Max Drawdown: 0.15%
(30, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: -0.13%, Hit Ratio: 36.84%, Max Drawdown: 0.15%
(60, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.13%, Hit Ratio: 26.73%, Max Drawdown: 0.13%
(60, 2, 1, 0, 0.5, 3, 3.5): Return: -0.13%, Hit Ratio: 27.45%, Max Drawdown: 0.13%
(100, 2, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.13%, Hit Ratio: 35.42%, Max Drawdown: 0.13%
(100, 2, 1, -0.5, 0.5, 2.5, 3): Return: -0.13%, Hit Ratio: 34.38%, Max Drawdown: 0.13%
(100, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.13%, Hit Ratio: 35.05%, Max Drawdown: 0.13%
(100, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.13%, Hit Ratio: 34.38%, Max Drawdown: 0.13%
(100, 2, 1, 0, 0.5, 2.5, 3): Return: -0.13%, Hit Ratio: 32.99%, Max Drawdown: 0.13%
(100, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.13%, Hit Ratio: 33.67%, Max Drawdown: 0.13%
(30, 1, 1, 0, 0, 2.5, 2.5): Return: -0.14%, Hit Ratio: 39.69%, Max Drawdown: 0.24%
(30, 1, 1, 0, 0, 3, 2.5): Return: -0.14%, Hit Ratio: 38.93%, Max Drawdown: 0.24%
(30, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.14%, Hit Ratio: 39.56%, Max Drawdown: 0.17%
(30, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: -0.14%, Hit Ratio: 38.46%, Max Drawdown: 0.17%
(30, 1.5, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.14%, Hit Ratio: 39.13%, Max Drawdown: 0.16%
(30, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: -0.14%, Hit Ratio: 34.74%, Max Drawdown: 0.16%
(30, 1.5, 1, 0, -0.5, 3, 3): Return: -0.14%, Hit Ratio: 32.98%, Max Drawdown: 0.16%
(30, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 34.04%, Max Drawdown: 0.16%
(30, 2, 1, -0.5, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 35.37%, Max Drawdown: 0.15%
(30, 2, 1, 0, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 32.56%, Max Drawdown: 0.15%
(30, 1, 1, 0, 0.5, 3, 3): Return: -0.15%, Hit Ratio: 36.03%, Max Drawdown: 0.25%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 37.23%, Max Drawdown: 0.24%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 37.23%, Max Drawdown: 0.25%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 37.14%, Max Drawdown: 0.25%
(30, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 33.33%, Max Drawdown: 0.17%
(30, 1.5, 1, 0, -0.5, 3, 2.5): Return: -0.15%, Hit Ratio: 32.29%, Max Drawdown: 0.17%
(30, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 34.02%, Max Drawdown: 0.17%
(30, 2, 1, -0.5, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 34.57%, Max Drawdown: 0.16%
(30, 2, 1, -0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 34.57%, Max Drawdown: 0.16%
(30, 2, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 36.59%, Max Drawdown: 0.15%
(30, 2, 1, 0, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 30.59%, Max Drawdown: 0.16%
(30, 2, 1, 0, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 30.59%, Max Drawdown: 0.16%
(30, 2, 1, 0, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 33.72%, Max Drawdown: 0.15%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: -0.16%, Hit Ratio: 36.57%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 37.78%, Max Drawdown: 0.24%
(30, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 37.78%, Max Drawdown: 0.24%
(30, 1, 1, 0, 0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 36.03%, Max Drawdown: 0.25%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: -0.16%, Hit Ratio: 36.03%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: -0.16%, Hit Ratio: 35.71%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0, 3, 3): Return: -0.16%, Hit Ratio: 35.0%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: -0.16%, Hit Ratio: 37.14%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 34.48%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 34.48%, Max Drawdown: 0.26%
(30, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 30.19%, Max Drawdown: 0.19%
(30, 1.5, 1, 0.5, -0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 32.08%, Max Drawdown: 0.18%
(30, 1.5, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 32.71%, Max Drawdown: 0.18%
(30, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.16%, Hit Ratio: 35.8%, Max Drawdown: 0.16%
(30, 2, 1, -0.5, -0.5, 3, 3.5): Return: -0.16%, Hit Ratio: 35.8%, Max Drawdown: 0.16%
(30, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -0.16%, Hit Ratio: 35.37%, Max Drawdown: 0.17%
(30, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.16%, Hit Ratio: 31.76%, Max Drawdown: 0.16%
(30, 2, 1, 0, -0.5, 3, 3.5): Return: -0.16%, Hit Ratio: 31.76%, Max Drawdown: 0.16%
(30, 2, 1, 0, -0.5, 3.5, 2.5): Return: -0.16%, Hit Ratio: 32.18%, Max Drawdown: 0.17%
(30, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.17%, Hit Ratio: 36.57%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.17%, Hit Ratio: 36.57%, Max Drawdown: 0.25%
(30, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.17%, Hit Ratio: 36.03%, Max Drawdown: 0.26%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: -0.17%, Hit Ratio: 35.77%, Max Drawdown: 0.27%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: -0.17%, Hit Ratio: 36.96%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0, 2.5, 3.5): Return: -0.17%, Hit Ratio: 35.71%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: -0.17%, Hit Ratio: 35.0%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0, 3.5, 2.5): Return: -0.17%, Hit Ratio: 36.43%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.17%, Hit Ratio: 33.33%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3, 3): Return: -0.17%, Hit Ratio: 33.33%, Max Drawdown: 0.26%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.17%, Hit Ratio: 33.33%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.17%, Hit Ratio: 34.48%, Max Drawdown: 0.27%
(30, 1.5, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.17%, Hit Ratio: 30.84%, Max Drawdown: 0.19%
(30, 1.5, 1, 0.5, -0.5, 3, 3): Return: -0.17%, Hit Ratio: 29.52%, Max Drawdown: 0.19%
(30, 1.5, 1, 0.5, -0.5, 3, 3.5): Return: -0.17%, Hit Ratio: 30.19%, Max Drawdown: 0.19%
(30, 1.5, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.17%, Hit Ratio: 30.84%, Max Drawdown: 0.19%
(30, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.17%, Hit Ratio: 34.57%, Max Drawdown: 0.18%
(30, 2, 1, -0.5, -0.5, 3, 2.5): Return: -0.17%, Hit Ratio: 34.57%, Max Drawdown: 0.18%
(30, 2, 1, 0, -0.5, 2.5, 2.5): Return: -0.17%, Hit Ratio: 30.23%, Max Drawdown: 0.18%
(30, 2, 1, 0, -0.5, 3, 2.5): Return: -0.17%, Hit Ratio: 30.23%, Max Drawdown: 0.18%
(30, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.18%, Hit Ratio: 36.57%, Max Drawdown: 0.25%
(30, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.18%, Hit Ratio: 37.23%, Max Drawdown: 0.26%
(30, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.18%, Hit Ratio: 35.77%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0, 2.5, 2.5): Return: -0.18%, Hit Ratio: 35.71%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0, 3, 2.5): Return: -0.18%, Hit Ratio: 35.0%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.18%, Hit Ratio: 33.33%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: -0.18%, Hit Ratio: 33.33%, Max Drawdown: 0.28%
(30, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.18%, Hit Ratio: 30.19%, Max Drawdown: 0.2%
(30, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: -0.18%, Hit Ratio: 29.25%, Max Drawdown: 0.2%
(30, 2, 1, 0.5, -0.5, 3.5, 3): Return: -0.18%, Hit Ratio: 26.09%, Max Drawdown: 0.19%
(30, 2, 1, 0.5, -0.5, 3.5, 3.5): Return: -0.18%, Hit Ratio: 26.88%, Max Drawdown: 0.19%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 36.03%, Max Drawdown: 0.27%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.19%, Hit Ratio: 36.03%, Max Drawdown: 0.27%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.19%, Hit Ratio: 33.33%, Max Drawdown: 0.28%
(30, 1.5, 1, -0.5, 0, 3.5, 3): Return: -0.19%, Hit Ratio: 37.0%, Max Drawdown: 0.21%
(30, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.19%, Hit Ratio: 37.62%, Max Drawdown: 0.21%
(30, 1.5, 1, 0, 0, 3.5, 3): Return: -0.19%, Hit Ratio: 36.89%, Max Drawdown: 0.21%
(30, 1.5, 1, 0, 0, 3.5, 3.5): Return: -0.19%, Hit Ratio: 37.5%, Max Drawdown: 0.21%
(30, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.19%, Hit Ratio: 24.18%, Max Drawdown: 0.2%
(30, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.19%, Hit Ratio: 25.0%, Max Drawdown: 0.2%
(30, 2, 1, 0.5, -0.5, 3, 3): Return: -0.19%, Hit Ratio: 24.18%, Max Drawdown: 0.2%
(30, 2, 1, 0.5, -0.5, 3, 3.5): Return: -0.19%, Hit Ratio: 25.0%, Max Drawdown: 0.2%
(30, 1.5, 1, -0.5, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 35.0%, Max Drawdown: 0.21%
(30, 1.5, 1, -0.5, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 35.64%, Max Drawdown: 0.22%
(30, 1.5, 1, -0.5, 0, 3, 3): Return: -0.2%, Hit Ratio: 34.34%, Max Drawdown: 0.21%
(30, 1.5, 1, -0.5, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 35.0%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0, 2.5, 3): Return: -0.2%, Hit Ratio: 34.95%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0, 2.5, 3.5): Return: -0.2%, Hit Ratio: 35.58%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0, 3, 3): Return: -0.2%, Hit Ratio: 34.31%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0, 3, 3.5): Return: -0.2%, Hit Ratio: 34.95%, Max Drawdown: 0.22%
(30, 2, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.2%, Hit Ratio: 25.81%, Max Drawdown: 0.2%
(30, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: -0.21%, Hit Ratio: 35.64%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0, 3.5, 2.5): Return: -0.21%, Hit Ratio: 35.24%, Max Drawdown: 0.23%
(30, 2, 1, 0, 0, 3.5, 3): Return: -0.21%, Hit Ratio: 33.33%, Max Drawdown: 0.21%
(30, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.21%, Hit Ratio: 23.91%, Max Drawdown: 0.21%
