(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 51.59%, Max Drawdown: 0.09%
(100, 1, 1.5, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 50.38%, Max Drawdown: 0.09%
(100, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.91%, Max Drawdown: 0.09%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 51.91%, Max Drawdown: 0.09%
(100, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 52.17%, Max Drawdown: 0.1%
(100, 1, 1.5, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 52.17%, Max Drawdown: 0.1%
(100, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 52.17%, Max Drawdown: 0.1%
(100, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 47.41%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 47.41%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 48.61%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 48.61%, Max Drawdown: 0.06%
(100, 1, 1.5, 0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 47.06%, Max Drawdown: 0.07%
(100, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 48.28%, Max Drawdown: 0.08%
(100, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 50.68%, Max Drawdown: 0.09%
(100, 1, 2, -0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 51.3%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 51.3%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 51.47%, Max Drawdown: 0.1%
(100, 1, 2, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 51.47%, Max Drawdown: 0.1%
(100, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 46.62%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 46.62%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 47.89%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 47.89%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 46.62%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 46.62%, Max Drawdown: 0.06%
(100, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 48.51%, Max Drawdown: 0.08%
(100, 1, 2, 0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 48.51%, Max Drawdown: 0.08%
(100, 1, 2, 0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 50.35%, Max Drawdown: 0.08%
(100, 1, 2, 0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 50.35%, Max Drawdown: 0.08%
(100, 1.5, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 55.26%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 55.26%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 56.79%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 56.79%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 51.69%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 51.69%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 52.08%, Max Drawdown: 0.06%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 52.08%, Max Drawdown: 0.06%
(100, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 53.57%, Max Drawdown: 0.05%
(100, 1.5, 1, 0, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 53.57%, Max Drawdown: 0.05%
(100, 1.5, 1, 0, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 53.85%, Max Drawdown: 0.05%
(100, 1.5, 1, 0, 0, 3, 3): Return: -0.03%, Hit Ratio: 53.85%, Max Drawdown: 0.05%
(100, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 52.75%, Max Drawdown: 0.06%
(100, 1.5, 1, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 54.08%, Max Drawdown: 0.06%
(100, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 49.43%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 49.43%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 51.65%, Max Drawdown: 0.06%
(100, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 52.53%, Max Drawdown: 0.06%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 55.41%, Max Drawdown: 0.07%
(100, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 55.42%, Max Drawdown: 0.07%
(100, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 52.94%, Max Drawdown: 0.06%
(100, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 55.41%, Max Drawdown: 0.06%
(100, 1.5, 2, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 54.32%, Max Drawdown: 0.07%
(100, 1.5, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 49.33%, Max Drawdown: 0.06%
(100, 1.5, 2, 0, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 54.05%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1.5, 2, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 53.85%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 53.85%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 56.25%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 56.25%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 53.66%, Max Drawdown: 0.05%
(100, 2, 1, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 53.66%, Max Drawdown: 0.05%
(100, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 48.84%, Max Drawdown: 0.06%
(100, 2, 1, 0, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 51.92%, Max Drawdown: 0.06%
(100, 2, 1, 0, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 47.62%, Max Drawdown: 0.05%
(100, 2, 1, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 47.83%, Max Drawdown: 0.06%
(100, 2, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 47.73%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 47.73%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 49.06%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, -0.5, 3, 3): Return: -0.03%, Hit Ratio: 49.06%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 2.5, 2.5): Return: -0.03%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 45.45%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0, 3, 3): Return: -0.03%, Hit Ratio: 47.17%, Max Drawdown: 0.05%
(100, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 47.83%, Max Drawdown: 0.06%
(100, 2, 1, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 50.91%, Max Drawdown: 0.06%
(100, 2, 2, -0.5, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 58.33%, Max Drawdown: 0.06%
(100, 2, 2, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 60.0%, Max Drawdown: 0.06%
(100, 2, 2, 0, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 2, 0, -0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 55.26%, Max Drawdown: 0.06%
(100, 2, 2, 0, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 55.26%, Max Drawdown: 0.06%
(100, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 2, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 55.26%, Max Drawdown: 0.06%
(100, 2, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 2, 0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 2, 0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 52.63%, Max Drawdown: 0.06%
(100, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 2, 0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 55.26%, Max Drawdown: 0.06%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 49.71%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.53%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 47.53%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 48.26%, Max Drawdown: 0.05%
(30, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.33%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 47.33%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 47.02%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 48.73%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 48.73%, Max Drawdown: 0.06%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.43%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.26%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 47.26%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 46.94%, Max Drawdown: 0.06%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 48.39%, Max Drawdown: 0.07%
(30, 1, 2, -0.5, 0.5, 3.5, 3): Return: -0.04%, Hit Ratio: 48.39%, Max Drawdown: 0.07%
(30, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.08%, Max Drawdown: 0.07%
(30, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.45%, Max Drawdown: 0.06%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 50.99%, Max Drawdown: 0.07%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 50.99%, Max Drawdown: 0.07%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.99%, Max Drawdown: 0.08%
(60, 1, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 48.32%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 48.32%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 48.32%, Max Drawdown: 0.06%
(60, 1, 1, 0.5, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 47.8%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 52.07%, Max Drawdown: 0.06%
(60, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 52.5%, Max Drawdown: 0.06%
(60, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.07%
(60, 1, 1.5, 0, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.07%
(60, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 48.0%, Max Drawdown: 0.04%
(60, 1, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.04%, Hit Ratio: 48.37%, Max Drawdown: 0.04%
(60, 1, 2, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 47.65%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 53.49%, Max Drawdown: 0.07%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 52.33%, Max Drawdown: 0.07%
(60, 1.5, 1, 0, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 48.24%, Max Drawdown: 0.06%
(60, 1.5, 1, 0, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 48.24%, Max Drawdown: 0.06%
(60, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.08%
(60, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 46.51%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 46.51%, Max Drawdown: 0.06%
(60, 1.5, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 46.59%, Max Drawdown: 0.07%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 51.35%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 48.65%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 48.65%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.3%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 47.3%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 45.95%, Max Drawdown: 0.06%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 45.95%, Max Drawdown: 0.06%
(60, 2, 1, -0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(60, 2, 1, -0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 47.06%, Max Drawdown: 0.06%
(60, 2, 1, 0, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 45.1%, Max Drawdown: 0.05%
(60, 2, 1, 0, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 45.1%, Max Drawdown: 0.05%
(60, 2, 1, 0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 45.1%, Max Drawdown: 0.06%
(60, 2, 1, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 45.1%, Max Drawdown: 0.06%
(60, 2, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 49.06%, Max Drawdown: 0.06%
(60, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 53.85%, Max Drawdown: 0.06%
(60, 2, 1.5, 0, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 48.72%, Max Drawdown: 0.06%
(60, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(60, 2, 1.5, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 51.35%, Max Drawdown: 0.05%
(100, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 50.38%, Max Drawdown: 0.08%
(100, 1, 1, -0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 50.38%, Max Drawdown: 0.08%
(100, 1, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 52.78%, Max Drawdown: 0.1%
(100, 1, 1, 0, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 49.64%, Max Drawdown: 0.08%
(100, 1, 1, 0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 47.59%, Max Drawdown: 0.06%
(100, 1, 1, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 47.59%, Max Drawdown: 0.06%
(100, 1, 1, 0.5, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 48.68%, Max Drawdown: 0.07%
(100, 1, 1, 0.5, 0, 3, 3): Return: -0.04%, Hit Ratio: 48.68%, Max Drawdown: 0.07%
(100, 1, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.81%, Max Drawdown: 0.09%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 51.91%, Max Drawdown: 0.1%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 47.06%, Max Drawdown: 0.07%
(100, 1, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 48.28%, Max Drawdown: 0.08%
(100, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 48.91%, Max Drawdown: 0.09%
(100, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, -0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.07%
(100, 1, 2, -0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 51.3%, Max Drawdown: 0.07%
(100, 1, 2, -0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 49.18%, Max Drawdown: 0.08%
(100, 1, 2, -0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 49.18%, Max Drawdown: 0.08%
(100, 1, 2, -0.5, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 48.84%, Max Drawdown: 0.08%
(100, 1, 2, -0.5, 0, 3, 3): Return: -0.04%, Hit Ratio: 48.84%, Max Drawdown: 0.08%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 51.16%, Max Drawdown: 0.09%
(100, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.04%, Hit Ratio: 51.16%, Max Drawdown: 0.09%
(100, 1, 2, -0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 51.47%, Max Drawdown: 0.1%
(100, 1, 2, 0.5, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 46.27%, Max Drawdown: 0.08%
(100, 1, 2, 0.5, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 47.55%, Max Drawdown: 0.08%
(100, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 48.15%, Max Drawdown: 0.09%
(100, 1, 2, 0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.09%
(100, 1.5, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 54.55%, Max Drawdown: 0.06%
(100, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 56.1%, Max Drawdown: 0.06%
(100, 1.5, 1, -0.5, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 53.93%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, 0, 3, 3): Return: -0.04%, Hit Ratio: 53.93%, Max Drawdown: 0.05%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 51.11%, Max Drawdown: 0.06%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 51.55%, Max Drawdown: 0.07%
(100, 1.5, 1, 0, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 52.94%, Max Drawdown: 0.06%
(100, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 53.85%, Max Drawdown: 0.06%
(100, 1.5, 1, 0, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 53.57%, Max Drawdown: 0.05%
(100, 1.5, 1, 0, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 53.57%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 49.47%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, -0.5, 3, 3): Return: -0.04%, Hit Ratio: 49.47%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: -0.04%, Hit Ratio: 49.43%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, 0, 2.5, 3): Return: -0.04%, Hit Ratio: 49.43%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, 0, 3, 2.5): Return: -0.04%, Hit Ratio: 49.47%, Max Drawdown: 0.05%
(100, 1.5, 1, 0.5, 0, 3, 3): Return: -0.04%, Hit Ratio: 49.47%, Max Drawdown: 0.05%
(100, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 54.17%, Max Drawdown: 0.07%
(100, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 52.5%, Max Drawdown: 0.06%
(100, 2, 1, -0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 55.1%, Max Drawdown: 0.06%
(100, 2, 1, -0.5, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 54.9%, Max Drawdown: 0.07%
(100, 2, 1, 0, 0, 3, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 1, 0.5, -0.5, 2.5, 3.5): Return: -0.04%, Hit Ratio: 46.67%, Max Drawdown: 0.06%
(100, 2, 1, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 48.15%, Max Drawdown: 0.07%
(100, 2, 2, 0, 0, 2.5, 3.5): Return: -0.04%, Hit Ratio: 50.0%, Max Drawdown: 0.06%
(100, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.04%, Hit Ratio: 52.63%, Max Drawdown: 0.06%
(30, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 48.5%, Max Drawdown: 0.07%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: -0.05%, Hit Ratio: 48.5%, Max Drawdown: 0.07%
(30, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.05%, Hit Ratio: 48.21%, Max Drawdown: 0.07%
(30, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: -0.05%, Hit Ratio: 47.24%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.05%, Hit Ratio: 48.26%, Max Drawdown: 0.06%
(30, 1, 1, 0.5, 0.5, 3.5, 3): Return: -0.05%, Hit Ratio: 48.26%, Max Drawdown: 0.06%
(60, 1, 1, -0.5, 0, 2.5, 2.5): Return: -0.05%, Hit Ratio: 48.23%, Max Drawdown: 0.07%
(60, 1, 1, -0.5, 0, 2.5, 3): Return: -0.05%, Hit Ratio: 47.86%, Max Drawdown: 0.07%
(60, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.05%, Hit Ratio: 53.02%, Max Drawdown: 0.08%
(60, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.05%, Hit Ratio: 53.02%, Max Drawdown: 0.08%
