(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 2, 0.5, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 38.21%, Max Drawdown: 0.2%
(30, 1, 2, 0.5, -0.5, 3, 3): Return: -0.14%, Hit Ratio: 39.2%, Max Drawdown: 0.2%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: -0.14%, Hit Ratio: 39.71%, Max Drawdown: 0.22%
(30, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.14%, Hit Ratio: 40.28%, Max Drawdown: 0.23%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -0.14%, Hit Ratio: 32.88%, Max Drawdown: 0.21%
(30, 1.5, 1.5, 0, 0, 2.5, 3.5): Return: -0.14%, Hit Ratio: 38.36%, Max Drawdown: 0.22%
(30, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -0.14%, Hit Ratio: 42.86%, Max Drawdown: 0.22%
(30, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.14%, Hit Ratio: 42.25%, Max Drawdown: 0.22%
(30, 2, 1, 0, -0.5, 2.5, 3.5): Return: -0.14%, Hit Ratio: 41.3%, Max Drawdown: 0.2%
(30, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 41.18%, Max Drawdown: 0.18%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 41.51%, Max Drawdown: 0.17%
(60, 1, 1, 0, 0, 2.5, 2.5): Return: -0.14%, Hit Ratio: 41.67%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0, 2.5, 3): Return: -0.14%, Hit Ratio: 41.67%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0, 3, 2.5): Return: -0.14%, Hit Ratio: 42.11%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0, 3, 3): Return: -0.14%, Hit Ratio: 42.11%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: -0.14%, Hit Ratio: 38.57%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 38.57%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0.5, 3, 2.5): Return: -0.14%, Hit Ratio: 39.01%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0.5, 3, 3): Return: -0.14%, Hit Ratio: 39.01%, Max Drawdown: 0.19%
(60, 1, 1, 0, 0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 38.89%, Max Drawdown: 0.21%
(60, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.14%, Hit Ratio: 37.37%, Max Drawdown: 0.19%
(60, 1, 1.5, -0.5, 0, 2.5, 3): Return: -0.14%, Hit Ratio: 37.37%, Max Drawdown: 0.19%
(60, 1, 1.5, -0.5, 0, 3, 2.5): Return: -0.14%, Hit Ratio: 38.61%, Max Drawdown: 0.19%
(60, 1, 1.5, -0.5, 0, 3, 3): Return: -0.14%, Hit Ratio: 38.61%, Max Drawdown: 0.19%
(60, 1, 1.5, 0.5, 0, 3, 3.5): Return: -0.14%, Hit Ratio: 39.83%, Max Drawdown: 0.19%
(60, 1, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.14%, Hit Ratio: 39.32%, Max Drawdown: 0.19%
(60, 1, 1.5, 0.5, 0, 3.5, 3): Return: -0.14%, Hit Ratio: 39.32%, Max Drawdown: 0.19%
(60, 1, 2, 0.5, 0, 3.5, 3.5): Return: -0.14%, Hit Ratio: 41.67%, Max Drawdown: 0.2%
(60, 1.5, 1, -0.5, 0, 3.5, 3.5): Return: -0.14%, Hit Ratio: 41.75%, Max Drawdown: 0.23%
(60, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -0.14%, Hit Ratio: 40.2%, Max Drawdown: 0.22%
(60, 1.5, 1, -0.5, 0.5, 3, 3): Return: -0.14%, Hit Ratio: 40.2%, Max Drawdown: 0.22%
(60, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 40.0%, Max Drawdown: 0.22%
(60, 1.5, 1, 0, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 44.0%, Max Drawdown: 0.23%
(60, 1.5, 1, 0, 0, 3.5, 2.5): Return: -0.14%, Hit Ratio: 43.69%, Max Drawdown: 0.23%
(60, 1.5, 1, 0, 0, 3.5, 3): Return: -0.14%, Hit Ratio: 43.69%, Max Drawdown: 0.22%
(60, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 41.12%, Max Drawdown: 0.23%
(60, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 41.28%, Max Drawdown: 0.23%
(60, 2, 1, 0, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 47.56%, Max Drawdown: 0.21%
(60, 2, 1, 0.5, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 42.35%, Max Drawdown: 0.21%
(60, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.14%, Hit Ratio: 51.11%, Max Drawdown: 0.16%
(60, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.14%, Hit Ratio: 50.0%, Max Drawdown: 0.16%
(60, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 48.94%, Max Drawdown: 0.17%
(60, 2, 1.5, 0, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 53.19%, Max Drawdown: 0.16%
(60, 2, 1.5, 0, 0, 3, 3.5): Return: -0.14%, Hit Ratio: 45.83%, Max Drawdown: 0.17%
(60, 2, 1.5, 0, 0, 3.5, 3.5): Return: -0.14%, Hit Ratio: 44.9%, Max Drawdown: 0.18%
(60, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 48.98%, Max Drawdown: 0.17%
(60, 2, 1.5, 0.5, 0, 3, 3): Return: -0.14%, Hit Ratio: 44.68%, Max Drawdown: 0.17%
(100, 1, 1, -0.5, 0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 35.71%, Max Drawdown: 0.2%
(100, 1, 1.5, 0.5, 0, 2.5, 3): Return: -0.14%, Hit Ratio: 37.5%, Max Drawdown: 0.21%
(100, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.14%, Hit Ratio: 37.36%, Max Drawdown: 0.22%
(100, 1, 2, 0.5, 0, 2.5, 3.5): Return: -0.14%, Hit Ratio: 38.04%, Max Drawdown: 0.22%
(100, 1.5, 1, 0, 0, 3.5, 3): Return: -0.14%, Hit Ratio: 44.68%, Max Drawdown: 0.17%
(100, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.14%, Hit Ratio: 34.69%, Max Drawdown: 0.15%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 43.08%, Max Drawdown: 0.16%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 42.86%, Max Drawdown: 0.16%
(100, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.14%, Hit Ratio: 30.3%, Max Drawdown: 0.15%
(100, 1.5, 1.5, 0, 0.5, 3, 3): Return: -0.14%, Hit Ratio: 37.5%, Max Drawdown: 0.16%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -0.14%, Hit Ratio: 31.82%, Max Drawdown: 0.15%
(100, 1.5, 2, -0.5, 0, 3, 3): Return: -0.14%, Hit Ratio: 45.1%, Max Drawdown: 0.17%
(100, 1.5, 2, -0.5, 0.5, 3, 3): Return: -0.14%, Hit Ratio: 42.59%, Max Drawdown: 0.17%
(100, 1.5, 2, 0, -0.5, 3, 3): Return: -0.14%, Hit Ratio: 38.18%, Max Drawdown: 0.17%
(100, 1.5, 2, 0.5, 0.5, 3, 3): Return: -0.14%, Hit Ratio: 36.67%, Max Drawdown: 0.18%
(100, 2, 1, -0.5, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 46.38%, Max Drawdown: 0.14%
(100, 2, 1, -0.5, -0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 47.22%, Max Drawdown: 0.16%
(100, 2, 1, -0.5, -0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 47.22%, Max Drawdown: 0.16%
(100, 2, 1, 0, -0.5, 3, 3): Return: -0.14%, Hit Ratio: 50.67%, Max Drawdown: 0.15%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.14%, Hit Ratio: 50.0%, Max Drawdown: 0.15%
(100, 2, 1.5, 0, -0.5, 3, 3): Return: -0.14%, Hit Ratio: 54.35%, Max Drawdown: 0.15%
(100, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.14%, Hit Ratio: 32.5%, Max Drawdown: 0.14%
(100, 2, 2, -0.5, 0, 3.5, 3): Return: -0.14%, Hit Ratio: 54.84%, Max Drawdown: 0.16%
(100, 2, 2, 0, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 44.0%, Max Drawdown: 0.15%
(100, 2, 2, 0, -0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 56.25%, Max Drawdown: 0.17%
(100, 2, 2, 0, 0, 2.5, 3): Return: -0.14%, Hit Ratio: 44.0%, Max Drawdown: 0.16%
(100, 2, 2, 0, 0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 57.58%, Max Drawdown: 0.17%
(100, 2, 2, 0.5, -0.5, 2.5, 3): Return: -0.14%, Hit Ratio: 38.46%, Max Drawdown: 0.16%
(100, 2, 2, 0.5, -0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 45.45%, Max Drawdown: 0.17%
(100, 2, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 47.06%, Max Drawdown: 0.17%
(100, 2, 2, 0.5, 0, 3, 3.5): Return: -0.14%, Hit Ratio: 45.45%, Max Drawdown: 0.17%
(100, 2, 2, 0.5, 0, 3.5, 3.5): Return: -0.14%, Hit Ratio: 47.06%, Max Drawdown: 0.17%
(100, 2, 2, 0.5, 0.5, 3, 3.5): Return: -0.14%, Hit Ratio: 48.48%, Max Drawdown: 0.16%
(100, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.14%, Hit Ratio: 50.0%, Max Drawdown: 0.16%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 38.98%, Max Drawdown: 0.2%
(30, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 36.29%, Max Drawdown: 0.19%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 36.89%, Max Drawdown: 0.23%
(30, 1, 1.5, 0, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 38.71%, Max Drawdown: 0.23%
(30, 1, 1.5, 0, -0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 38.4%, Max Drawdown: 0.23%
(30, 1, 1.5, 0, 0, 3, 2.5): Return: -0.15%, Hit Ratio: 39.84%, Max Drawdown: 0.2%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: -0.15%, Hit Ratio: 39.52%, Max Drawdown: 0.2%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: -0.15%, Hit Ratio: 39.23%, Max Drawdown: 0.19%
(30, 1, 1.5, 0, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 38.35%, Max Drawdown: 0.2%
(30, 1, 2, 0.5, -0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 39.37%, Max Drawdown: 0.22%
(30, 1, 2, 0.5, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 39.06%, Max Drawdown: 0.22%
(30, 1, 2, 0.5, 0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 37.8%, Max Drawdown: 0.21%
(30, 1.5, 1, 0, 0, 3, 2.5): Return: -0.15%, Hit Ratio: 45.05%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0, 3, 3): Return: -0.15%, Hit Ratio: 45.54%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0, 3.5, 2.5): Return: -0.15%, Hit Ratio: 44.64%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 45.13%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0.5, 3, 2.5): Return: -0.15%, Hit Ratio: 43.1%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 42.74%, Max Drawdown: 0.22%
(30, 1.5, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 40.52%, Max Drawdown: 0.22%
(30, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: -0.15%, Hit Ratio: 41.88%, Max Drawdown: 0.22%
(30, 1.5, 1, 0.5, 0.5, 3, 3): Return: -0.15%, Hit Ratio: 42.37%, Max Drawdown: 0.23%
(30, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 41.53%, Max Drawdown: 0.22%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 42.02%, Max Drawdown: 0.22%
(30, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 39.44%, Max Drawdown: 0.23%
(30, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.15%, Hit Ratio: 40.58%, Max Drawdown: 0.22%
(30, 1.5, 1.5, 0.5, 0, 3, 3): Return: -0.15%, Hit Ratio: 41.67%, Max Drawdown: 0.23%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 41.1%, Max Drawdown: 0.23%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.15%, Hit Ratio: 36.0%, Max Drawdown: 0.18%
(60, 1, 1, -0.5, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 39.69%, Max Drawdown: 0.23%
(60, 1, 1, 0, 0, 3.5, 2.5): Return: -0.15%, Hit Ratio: 41.48%, Max Drawdown: 0.21%
(60, 1, 1, 0, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 41.48%, Max Drawdown: 0.21%
(60, 1, 1, 0, 0.5, 2.5, 3.5): Return: -0.15%, Hit Ratio: 38.19%, Max Drawdown: 0.21%
(60, 1, 1, 0.5, -0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 41.84%, Max Drawdown: 0.23%
(60, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 41.43%, Max Drawdown: 0.23%
(60, 1, 1, 0.5, -0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 41.43%, Max Drawdown: 0.23%
(60, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.15%, Hit Ratio: 37.86%, Max Drawdown: 0.21%
(60, 1, 1.5, -0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 37.86%, Max Drawdown: 0.21%
(60, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 39.09%, Max Drawdown: 0.21%
(60, 1.5, 1, -0.5, 0, 3, 2.5): Return: -0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.23%
(60, 1.5, 1, -0.5, 0, 3, 3): Return: -0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.23%
(60, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 39.42%, Max Drawdown: 0.23%
(60, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 39.42%, Max Drawdown: 0.23%
(60, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 39.25%, Max Drawdown: 0.23%
(60, 1.5, 1, 0.5, -0.5, 3, 2.5): Return: -0.15%, Hit Ratio: 40.78%, Max Drawdown: 0.24%
(60, 1.5, 1, 0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 39.81%, Max Drawdown: 0.24%
(60, 1.5, 1, 0.5, 0, 2.5, 3.5): Return: -0.15%, Hit Ratio: 40.57%, Max Drawdown: 0.25%
(60, 1.5, 1, 0.5, 0, 3, 2.5): Return: -0.15%, Hit Ratio: 41.35%, Max Drawdown: 0.24%
(60, 1.5, 1, 0.5, 0, 3, 3): Return: -0.15%, Hit Ratio: 41.35%, Max Drawdown: 0.24%
(60, 1.5, 1, 0.5, 0.5, 3.5, 2.5): Return: -0.15%, Hit Ratio: 41.12%, Max Drawdown: 0.23%
(60, 2, 1, 0.5, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 42.53%, Max Drawdown: 0.2%
(60, 2, 1, 0.5, 0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 43.18%, Max Drawdown: 0.2%
(60, 2, 1.5, -0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 50.0%, Max Drawdown: 0.16%
(60, 2, 1.5, -0.5, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 43.75%, Max Drawdown: 0.18%
(60, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.18%
(60, 2, 1.5, 0, 0, 3, 3): Return: -0.15%, Hit Ratio: 47.83%, Max Drawdown: 0.18%
(60, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 48.0%, Max Drawdown: 0.18%
(60, 2, 1.5, 0.5, 0, 3, 2.5): Return: -0.15%, Hit Ratio: 43.48%, Max Drawdown: 0.17%
(60, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: -0.15%, Hit Ratio: 42.55%, Max Drawdown: 0.18%
(60, 2, 1.5, 0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 43.75%, Max Drawdown: 0.18%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 34.31%, Max Drawdown: 0.22%
(100, 1, 1.5, 0, 0.5, 2.5, 3.5): Return: -0.15%, Hit Ratio: 35.85%, Max Drawdown: 0.21%
(100, 1, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -0.15%, Hit Ratio: 38.1%, Max Drawdown: 0.22%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 34.69%, Max Drawdown: 0.16%
(100, 1.5, 1, 0, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 43.33%, Max Drawdown: 0.16%
(100, 1.5, 1, 0, -0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 44.57%, Max Drawdown: 0.18%
(100, 1.5, 1, 0, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 44.57%, Max Drawdown: 0.18%
(100, 1.5, 1, 0.5, -0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 33.68%, Max Drawdown: 0.17%
(100, 1.5, 1, 0.5, 0, 2.5, 2.5): Return: -0.15%, Hit Ratio: 35.42%, Max Drawdown: 0.16%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 40.32%, Max Drawdown: 0.16%
(100, 1.5, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 32.31%, Max Drawdown: 0.16%
(100, 1.5, 1.5, -0.5, 0.5, 3, 3): Return: -0.15%, Hit Ratio: 37.14%, Max Drawdown: 0.17%
(100, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 39.39%, Max Drawdown: 0.16%
(100, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 41.43%, Max Drawdown: 0.18%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 42.25%, Max Drawdown: 0.18%
(100, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 37.84%, Max Drawdown: 0.17%
(100, 1.5, 2, -0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 41.18%, Max Drawdown: 0.18%
(100, 1.5, 2, -0.5, 0, 3.5, 3): Return: -0.15%, Hit Ratio: 45.28%, Max Drawdown: 0.18%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 42.86%, Max Drawdown: 0.18%
(100, 1.5, 2, 0, -0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 38.6%, Max Drawdown: 0.18%
(100, 1.5, 2, 0, 0, 2.5, 3): Return: -0.15%, Hit Ratio: 38.46%, Max Drawdown: 0.17%
(100, 1.5, 2, 0, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 42.11%, Max Drawdown: 0.18%
(100, 1.5, 2, 0, 0, 3.5, 3.5): Return: -0.15%, Hit Ratio: 43.1%, Max Drawdown: 0.18%
(100, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 42.37%, Max Drawdown: 0.19%
(100, 1.5, 2, 0.5, 0, 3, 3): Return: -0.15%, Hit Ratio: 36.67%, Max Drawdown: 0.19%
(100, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 27.45%, Max Drawdown: 0.16%
(100, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 37.1%, Max Drawdown: 0.19%
(100, 2, 1, 0, -0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 50.0%, Max Drawdown: 0.16%
(100, 2, 1, 0, 0, 3, 3): Return: -0.15%, Hit Ratio: 48.68%, Max Drawdown: 0.16%
(100, 2, 1, 0, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 36.71%, Max Drawdown: 0.15%
(100, 2, 1, 0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 39.24%, Max Drawdown: 0.17%
(100, 2, 1, 0.5, 0, 3, 3): Return: -0.15%, Hit Ratio: 41.25%, Max Drawdown: 0.16%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 43.9%, Max Drawdown: 0.15%
(100, 2, 1.5, 0, -0.5, 3.5, 3): Return: -0.15%, Hit Ratio: 54.17%, Max Drawdown: 0.16%
(100, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.15%, Hit Ratio: 31.71%, Max Drawdown: 0.15%
(100, 2, 1.5, 0, 0.5, 3, 3): Return: -0.15%, Hit Ratio: 44.9%, Max Drawdown: 0.16%
(100, 2, 1.5, 0.5, -0.5, 3, 3): Return: -0.15%, Hit Ratio: 43.75%, Max Drawdown: 0.16%
(100, 2, 2, -0.5, -0.5, 2.5, 3): Return: -0.15%, Hit Ratio: 44.0%, Max Drawdown: 0.16%
(100, 2, 2, -0.5, -0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 51.61%, Max Drawdown: 0.17%
(100, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 53.12%, Max Drawdown: 0.17%
(100, 2, 2, -0.5, 0, 2.5, 3): Return: -0.15%, Hit Ratio: 44.0%, Max Drawdown: 0.16%
(100, 2, 2, -0.5, 0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 53.12%, Max Drawdown: 0.17%
(100, 2, 2, -0.5, 0.5, 3.5, 3.5): Return: -0.15%, Hit Ratio: 54.55%, Max Drawdown: 0.17%
(100, 2, 2, 0, -0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 54.84%, Max Drawdown: 0.17%
(100, 2, 2, 0, 0, 3, 3.5): Return: -0.15%, Hit Ratio: 54.84%, Max Drawdown: 0.17%
(100, 2, 2, 0, 0, 3.5, 3.5): Return: -0.15%, Hit Ratio: 56.25%, Max Drawdown: 0.17%
(100, 2, 2, 0, 0.5, 3, 3.5): Return: -0.15%, Hit Ratio: 56.25%, Max Drawdown: 0.17%
(100, 2, 2, 0.5, 0, 2.5, 3): Return: -0.15%, Hit Ratio: 38.46%, Max Drawdown: 0.16%
(30, 1, 1.5, -0.5, 0, 3, 2.5): Return: -0.16%, Hit Ratio: 39.13%, Max Drawdown: 0.2%
(30, 1, 1.5, -0.5, 0, 3, 3): Return: -0.16%, Hit Ratio: 38.46%, Max Drawdown: 0.2%
(30, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: -0.16%, Hit Ratio: 38.84%, Max Drawdown: 0.22%
(30, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.16%, Hit Ratio: 35.77%, Max Drawdown: 0.2%
(30, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 35.71%, Max Drawdown: 0.2%
(30, 1, 1.5, 0, -0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 36.29%, Max Drawdown: 0.24%
(30, 1, 1.5, 0, -0.5, 3, 3.5): Return: -0.16%, Hit Ratio: 38.58%, Max Drawdown: 0.25%
(30, 1, 1.5, 0, -0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 38.28%, Max Drawdown: 0.25%
(30, 1, 1.5, 0, 0, 3, 3): Return: -0.16%, Hit Ratio: 39.2%, Max Drawdown: 0.21%
(30, 1, 1.5, 0, 0, 3.5, 3): Return: -0.16%, Hit Ratio: 38.89%, Max Drawdown: 0.21%
(30, 1, 1.5, 0, 0.5, 3, 3): Return: -0.16%, Hit Ratio: 38.64%, Max Drawdown: 0.2%
(30, 1, 2, 0.5, -0.5, 2.5, 3.5): Return: -0.16%, Hit Ratio: 38.1%, Max Drawdown: 0.22%
(30, 1, 2, 0.5, 0, 3, 2.5): Return: -0.16%, Hit Ratio: 39.02%, Max Drawdown: 0.21%
(30, 1, 2, 0.5, 0, 3.5, 2.5): Return: -0.16%, Hit Ratio: 38.71%, Max Drawdown: 0.2%
(30, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 37.1%, Max Drawdown: 0.21%
(30, 1, 2, 0.5, 0.5, 3, 2.5): Return: -0.16%, Hit Ratio: 38.1%, Max Drawdown: 0.21%
(30, 1, 2, 0.5, 0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 37.21%, Max Drawdown: 0.22%
(30, 1.5, 1, 0, 0, 2.5, 2.5): Return: -0.16%, Hit Ratio: 42.73%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0, 2.5, 3): Return: -0.16%, Hit Ratio: 43.24%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: -0.16%, Hit Ratio: 40.87%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0.5, 3, 3): Return: -0.16%, Hit Ratio: 43.59%, Max Drawdown: 0.23%
(30, 1.5, 1, 0, 0.5, 3.5, 3): Return: -0.16%, Hit Ratio: 43.22%, Max Drawdown: 0.23%
(30, 1.5, 1, 0.5, 0.5, 2.5, 3): Return: -0.16%, Hit Ratio: 41.03%, Max Drawdown: 0.23%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: -0.16%, Hit Ratio: 42.15%, Max Drawdown: 0.24%
(30, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -0.16%, Hit Ratio: 38.03%, Max Drawdown: 0.23%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: -0.16%, Hit Ratio: 39.44%, Max Drawdown: 0.23%
(30, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.16%, Hit Ratio: 40.0%, Max Drawdown: 0.17%
(30, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.16%, Hit Ratio: 45.83%, Max Drawdown: 0.17%
