(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1, 2, 0, -0.5, 2.5, 3): Return: 0.1%, Hit Ratio: 56.67%, Max Drawdown: 0.02%
(100, 1, 2, 0, -0.5, 3, 2.5): Return: 0.1%, Hit Ratio: 57.78%, Max Drawdown: 0.03%
(100, 1, 2, 0, -0.5, 3, 3): Return: 0.1%, Hit Ratio: 57.3%, Max Drawdown: 0.02%
(100, 1, 2, 0, -0.5, 3.5, 2.5): Return: 0.1%, Hit Ratio: 57.78%, Max Drawdown: 0.03%
(100, 1, 2, 0, -0.5, 3.5, 3): Return: 0.1%, Hit Ratio: 57.3%, Max Drawdown: 0.02%
(100, 1, 2, 0, 0, 2.5, 2.5): Return: 0.1%, Hit Ratio: 55.43%, Max Drawdown: 0.03%
(100, 1, 2, 0, 0.5, 2.5, 2.5): Return: 0.1%, Hit Ratio: 53.19%, Max Drawdown: 0.03%
(100, 1, 2, 0, 0.5, 3, 2.5): Return: 0.1%, Hit Ratio: 54.74%, Max Drawdown: 0.03%
(100, 1, 2, 0, 0.5, 3.5, 2.5): Return: 0.1%, Hit Ratio: 54.74%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3): Return: 0.1%, Hit Ratio: 51.81%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.1%, Hit Ratio: 51.81%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, -0.5, 2.5, 2.5): Return: 0.1%, Hit Ratio: 48.1%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, -0.5, 3, 2.5): Return: 0.1%, Hit Ratio: 49.37%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: 0.1%, Hit Ratio: 49.37%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0, 2.5, 2.5): Return: 0.1%, Hit Ratio: 46.91%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 3, 2.5): Return: 0.1%, Hit Ratio: 48.15%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0, 3.5, 2.5): Return: 0.1%, Hit Ratio: 48.15%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0.5, 2.5, 3): Return: 0.1%, Hit Ratio: 46.51%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 2.5, 3.5): Return: 0.1%, Hit Ratio: 46.51%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 3, 3): Return: 0.1%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 3.5, 3): Return: 0.1%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 3.5, 3.5): Return: 0.1%, Hit Ratio: 47.06%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: 0.1%, Hit Ratio: 54.55%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0, 2.5, 2.5): Return: 0.1%, Hit Ratio: 53.33%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0, 2.5, 3): Return: 0.1%, Hit Ratio: 55.56%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0, 2.5, 3.5): Return: 0.1%, Hit Ratio: 55.56%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 52.86%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.1%, Hit Ratio: 52.86%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.1%, Hit Ratio: 71.79%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 3, 3): Return: 0.1%, Hit Ratio: 70.73%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.1%, Hit Ratio: 70.73%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.1%, Hit Ratio: 71.79%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.1%, Hit Ratio: 70.73%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.1%, Hit Ratio: 70.73%, Max Drawdown: 0.02%
(30, 1, 1, -0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 52.67%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 53.03%, Max Drawdown: 0.03%
(30, 1, 1, -0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 53.03%, Max Drawdown: 0.04%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 53.38%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 48.63%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 49.66%, Max Drawdown: 0.03%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 48.98%, Max Drawdown: 0.04%
(30, 1, 1, 0, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 47.22%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 48.28%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 47.92%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 48.97%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 47.97%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 48.99%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 48.99%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 48.65%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 47.62%, Max Drawdown: 0.03%
(30, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 48.65%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 54.84%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 50.7%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 53.42%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 50.75%, Max Drawdown: 0.03%
(30, 1.5, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 54.05%, Max Drawdown: 0.03%
(30, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 42.42%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 44.29%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 45.59%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 47.22%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 46.38%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 47.95%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 47.22%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 52.11%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 52.0%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 45.83%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 48.57%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 48.65%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.09%, Hit Ratio: 50.7%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 50.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 44.12%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 45.83%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 46.67%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 47.14%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 48.65%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 49.3%, Max Drawdown: 0.02%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 50.67%, Max Drawdown: 0.02%
(30, 1.5, 2, -0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 59.65%, Max Drawdown: 0.03%
(30, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 60.34%, Max Drawdown: 0.03%
(30, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 55.17%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 58.33%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 59.02%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 53.45%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 56.67%, Max Drawdown: 0.02%
(30, 1.5, 2, 0, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 57.38%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 54.1%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 56.45%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 54.1%, Max Drawdown: 0.02%
(30, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 56.45%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 2, 1.5, -0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: 0.09%, Hit Ratio: 52.38%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 52.17%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 52.08%, Max Drawdown: 0.02%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 54.0%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 46.51%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 51.22%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 51.11%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 53.49%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 53.19%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 43.59%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 44.19%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 48.78%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 3, 3): Return: 0.09%, Hit Ratio: 48.89%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0, 3.5, 2.5): Return: 0.09%, Hit Ratio: 51.16%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 44.68%, Max Drawdown: 0.03%
(30, 2, 1.5, 0, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 48.98%, Max Drawdown: 0.02%
(30, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 50.98%, Max Drawdown: 0.02%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 49.02%, Max Drawdown: 0.02%
(60, 1, 1, -0.5, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 53.6%, Max Drawdown: 0.03%
(60, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 53.6%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 50.38%, Max Drawdown: 0.03%
(60, 1, 1, 0, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 50.38%, Max Drawdown: 0.03%
(60, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 54.84%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 54.26%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 55.79%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 55.21%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 56.84%, Max Drawdown: 0.05%
(60, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: 0.09%, Hit Ratio: 52.04%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 51.52%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 52.48%, Max Drawdown: 0.04%
(60, 1, 1.5, -0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 53.47%, Max Drawdown: 0.04%
(60, 1.5, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 52.81%, Max Drawdown: 0.03%
(60, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 52.81%, Max Drawdown: 0.03%
(60, 1.5, 1, 0, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 45.98%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 48.89%, Max Drawdown: 0.05%
(60, 1.5, 1, 0, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 48.89%, Max Drawdown: 0.05%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 55.74%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 53.23%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 56.45%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 54.84%, Max Drawdown: 0.03%
(60, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 58.06%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 50.77%, Max Drawdown: 0.02%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 52.31%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 58.0%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 60.78%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 61.54%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 63.46%, Max Drawdown: 0.02%
(60, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 63.46%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 56.6%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 57.41%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 57.41%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 59.26%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 59.26%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 54.72%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 57.41%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 57.41%, Max Drawdown: 0.02%
(60, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 56.6%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 57.41%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 57.41%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 59.26%, Max Drawdown: 0.01%
(60, 1.5, 2, 0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 59.26%, Max Drawdown: 0.01%
(100, 1, 2, -0.5, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 56.52%, Max Drawdown: 0.03%
(100, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 56.52%, Max Drawdown: 0.03%
(100, 1, 2, 0, -0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 56.67%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 49.38%, Max Drawdown: 0.04%
(100, 1.5, 1, -0.5, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 52.44%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 52.44%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 52.44%, Max Drawdown: 0.03%
(100, 1.5, 1, -0.5, 0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 52.44%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 44.05%, Max Drawdown: 0.04%
(100, 1.5, 1, 0, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 45.24%, Max Drawdown: 0.03%
(100, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 45.24%, Max Drawdown: 0.03%
(100, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 59.65%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 60.71%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: 0.09%, Hit Ratio: 59.02%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: 0.09%, Hit Ratio: 59.02%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 60.0%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 58.73%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 58.73%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 52.38%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 51.52%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: 0.09%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 55.56%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 53.85%, Max Drawdown: 0.02%
(100, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: 0.09%, Hit Ratio: 54.69%, Max Drawdown: 0.01%
(100, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 0.09%, Hit Ratio: 54.69%, Max Drawdown: 0.01%
(100, 2, 1, -0.5, 0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 50.72%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 50.72%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 51.47%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 3, 3): Return: 0.09%, Hit Ratio: 52.86%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 51.47%, Max Drawdown: 0.03%
(100, 2, 1, -0.5, 0.5, 3.5, 3): Return: 0.09%, Hit Ratio: 52.86%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 3, 3.5): Return: 0.09%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(100, 2, 1, 0, -0.5, 3.5, 3.5): Return: 0.09%, Hit Ratio: 51.52%, Max Drawdown: 0.03%
(100, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 0.09%, Hit Ratio: 67.57%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 0.09%, Hit Ratio: 67.5%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 0.09%, Hit Ratio: 67.5%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3, 3): Return: 0.09%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3, 3.5): Return: 0.09%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3.5, 3): Return: 0.09%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: 0.09%, Hit Ratio: 66.67%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: 0.09%, Hit Ratio: 58.54%, Max Drawdown: 0.02%
(100, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: 0.09%, Hit Ratio: 58.54%, Max Drawdown: 0.02%
