(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 2.99%, Hit Ratio: 72.5%, Max Drawdown: 0.38%
(30, 1, 2, 0, -0.5, 3, 2.5): Return: 2.98%, Hit Ratio: 68.24%, Max Drawdown: 0.69%
(100, 1, 1, 0, 0, 2.5, 2.5): Return: 2.98%, Hit Ratio: 79.07%, Max Drawdown: 1.25%
(100, 1, 1, 0, 0, 3, 2.5): Return: 2.98%, Hit Ratio: 80.95%, Max Drawdown: 1.25%
(100, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: 2.98%, Hit Ratio: 72.73%, Max Drawdown: 0.69%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: 2.98%, Hit Ratio: 68.42%, Max Drawdown: 0.56%
(100, 1.5, 2, 0.5, 0.5, 2.5, 3.5): Return: 2.98%, Hit Ratio: 68.42%, Max Drawdown: 0.56%
(30, 1, 1, -0.5, -0.5, 2.5, 3.5): Return: 2.97%, Hit Ratio: 76.14%, Max Drawdown: 0.74%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: 2.97%, Hit Ratio: 73.21%, Max Drawdown: 0.69%
(60, 1, 1.5, -0.5, -0.5, 2.5, 2.5): Return: 2.97%, Hit Ratio: 80.28%, Max Drawdown: 0.75%
(100, 1, 1, 0.5, 0.5, 2.5, 2.5): Return: 2.97%, Hit Ratio: 73.53%, Max Drawdown: 1.24%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3): Return: 2.97%, Hit Ratio: 71.59%, Max Drawdown: 0.69%
(100, 1, 1.5, -0.5, 0.5, 2.5, 3.5): Return: 2.97%, Hit Ratio: 71.59%, Max Drawdown: 0.69%
(100, 1, 1.5, -0.5, 0.5, 3, 3): Return: 2.97%, Hit Ratio: 71.26%, Max Drawdown: 0.69%
(100, 1, 1.5, -0.5, 0.5, 3, 3.5): Return: 2.97%, Hit Ratio: 71.26%, Max Drawdown: 0.69%
(100, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: 2.97%, Hit Ratio: 75.68%, Max Drawdown: 0.69%
(100, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: 2.97%, Hit Ratio: 67.5%, Max Drawdown: 0.39%
(30, 1, 1, -0.5, -0.5, 3, 3.5): Return: 2.96%, Hit Ratio: 80.72%, Max Drawdown: 0.74%
(30, 1, 1, -0.5, -0.5, 3.5, 3.5): Return: 2.96%, Hit Ratio: 80.72%, Max Drawdown: 0.74%
(30, 1, 1, -0.5, 0, 3, 3): Return: 2.96%, Hit Ratio: 76.77%, Max Drawdown: 0.69%
(30, 1, 1, 0.5, -0.5, 2.5, 3): Return: 2.96%, Hit Ratio: 68.14%, Max Drawdown: 0.34%
(30, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: 2.96%, Hit Ratio: 80.77%, Max Drawdown: 0.74%
(30, 2, 1.5, -0.5, -0.5, 3, 3): Return: 2.96%, Hit Ratio: 86.49%, Max Drawdown: 0.69%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: 2.96%, Hit Ratio: 79.49%, Max Drawdown: 0.75%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: 2.96%, Hit Ratio: 79.49%, Max Drawdown: 0.75%
(60, 1.5, 1.5, 0, 0.5, 2.5, 2.5): Return: 2.96%, Hit Ratio: 74.0%, Max Drawdown: 0.36%
(100, 1.5, 2, 0, 0, 2.5, 2.5): Return: 2.96%, Hit Ratio: 75.76%, Max Drawdown: 0.69%
(100, 1.5, 2, 0, 0, 3, 2.5): Return: 2.96%, Hit Ratio: 75.76%, Max Drawdown: 0.69%
(30, 1, 1, 0, 0, 3.5, 3): Return: 2.95%, Hit Ratio: 74.51%, Max Drawdown: 0.68%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: 2.95%, Hit Ratio: 70.48%, Max Drawdown: 0.35%
(30, 1, 2, 0, 0, 3, 3): Return: 2.95%, Hit Ratio: 71.59%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: 2.95%, Hit Ratio: 64.62%, Max Drawdown: 0.33%
(30, 1.5, 2, -0.5, -0.5, 3, 3): Return: 2.95%, Hit Ratio: 82.93%, Max Drawdown: 0.74%
(60, 1, 2, 0.5, -0.5, 2.5, 3): Return: 2.95%, Hit Ratio: 72.34%, Max Drawdown: 0.36%
(100, 1, 2, -0.5, 0.5, 2.5, 3): Return: 2.95%, Hit Ratio: 72.09%, Max Drawdown: 0.69%
(100, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: 2.95%, Hit Ratio: 72.09%, Max Drawdown: 0.69%
(100, 1, 2, -0.5, 0.5, 3, 3): Return: 2.95%, Hit Ratio: 71.76%, Max Drawdown: 0.69%
(100, 1, 2, -0.5, 0.5, 3, 3.5): Return: 2.95%, Hit Ratio: 71.76%, Max Drawdown: 0.69%
(100, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: 2.95%, Hit Ratio: 72.22%, Max Drawdown: 0.69%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3): Return: 2.95%, Hit Ratio: 70.73%, Max Drawdown: 0.55%
(100, 1.5, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 2.95%, Hit Ratio: 70.73%, Max Drawdown: 0.55%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: 2.94%, Hit Ratio: 74.36%, Max Drawdown: 0.74%
(100, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 2.94%, Hit Ratio: 71.59%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, 0, 3.5, 3): Return: 2.94%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(100, 2, 2, 0.5, 0, 3.5, 3.5): Return: 2.94%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(30, 1, 1.5, 0, 0, 3.5, 2.5): Return: 2.93%, Hit Ratio: 70.97%, Max Drawdown: 0.69%
(30, 1, 2, -0.5, -0.5, 3, 3.5): Return: 2.93%, Hit Ratio: 79.45%, Max Drawdown: 0.74%
(30, 1, 2, -0.5, 0, 3, 3.5): Return: 2.93%, Hit Ratio: 73.49%, Max Drawdown: 0.69%
(60, 2, 1.5, 0, -0.5, 3, 3.5): Return: 2.93%, Hit Ratio: 83.78%, Max Drawdown: 0.74%
(60, 2, 1.5, 0, -0.5, 3.5, 3.5): Return: 2.93%, Hit Ratio: 83.78%, Max Drawdown: 0.74%
(100, 1.5, 1.5, 0, 0, 2.5, 2.5): Return: 2.93%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(100, 1.5, 1.5, 0, 0, 3, 2.5): Return: 2.93%, Hit Ratio: 75.0%, Max Drawdown: 0.69%
(100, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: 2.93%, Hit Ratio: 71.88%, Max Drawdown: 0.69%
(100, 1.5, 2, -0.5, 0, 3, 2.5): Return: 2.93%, Hit Ratio: 71.88%, Max Drawdown: 0.69%
(30, 1, 1.5, -0.5, -0.5, 3.5, 3): Return: 2.92%, Hit Ratio: 79.75%, Max Drawdown: 0.74%
(30, 1.5, 1, 0.5, 0, 3, 2.5): Return: 2.92%, Hit Ratio: 67.39%, Max Drawdown: 0.33%
(60, 2, 2, -0.5, -0.5, 3, 3.5): Return: 2.92%, Hit Ratio: 77.27%, Max Drawdown: 0.74%
(60, 2, 2, -0.5, -0.5, 3.5, 3.5): Return: 2.92%, Hit Ratio: 77.27%, Max Drawdown: 0.74%
(60, 2, 2, 0, 0, 3, 3): Return: 2.92%, Hit Ratio: 73.91%, Max Drawdown: 0.56%
(60, 2, 2, 0, 0, 3.5, 3): Return: 2.92%, Hit Ratio: 73.91%, Max Drawdown: 0.56%
(100, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 2.92%, Hit Ratio: 72.09%, Max Drawdown: 0.69%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: 2.91%, Hit Ratio: 68.13%, Max Drawdown: 0.69%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 2.91%, Hit Ratio: 68.82%, Max Drawdown: 0.69%
(30, 1, 2, 0.5, 0, 3.5, 3.5): Return: 2.91%, Hit Ratio: 69.7%, Max Drawdown: 0.35%
(60, 1, 1, 0.5, -0.5, 3, 3): Return: 2.91%, Hit Ratio: 70.19%, Max Drawdown: 1.24%
(60, 1, 1, 0.5, -0.5, 3.5, 3): Return: 2.91%, Hit Ratio: 70.19%, Max Drawdown: 1.24%
(60, 1.5, 1.5, 0, 0.5, 2.5, 3): Return: 2.91%, Hit Ratio: 72.55%, Max Drawdown: 0.36%
(60, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: 2.91%, Hit Ratio: 69.05%, Max Drawdown: 0.69%
(60, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: 2.91%, Hit Ratio: 69.05%, Max Drawdown: 0.69%
(100, 1.5, 1.5, -0.5, 0, 2.5, 2.5): Return: 2.91%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(100, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: 2.91%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(30, 1, 1, 0, 0.5, 3.5, 3): Return: 2.9%, Hit Ratio: 72.81%, Max Drawdown: 0.68%
(30, 1.5, 1, 0.5, 0, 3, 3.5): Return: 2.9%, Hit Ratio: 67.74%, Max Drawdown: 0.35%
(30, 1.5, 1, 0.5, 0, 3.5, 3.5): Return: 2.9%, Hit Ratio: 67.74%, Max Drawdown: 0.35%
(100, 1, 1, -0.5, 0, 3.5, 2.5): Return: 2.9%, Hit Ratio: 82.93%, Max Drawdown: 1.25%
(100, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 2.9%, Hit Ratio: 71.59%, Max Drawdown: 0.69%
(100, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 2.9%, Hit Ratio: 71.26%, Max Drawdown: 0.69%
(100, 2, 2, 0.5, 0, 3, 3): Return: 2.9%, Hit Ratio: 78.57%, Max Drawdown: 0.36%
(100, 2, 2, 0.5, 0, 3, 3.5): Return: 2.9%, Hit Ratio: 78.57%, Max Drawdown: 0.36%
(30, 1.5, 1, -0.5, -0.5, 2.5, 3): Return: 2.89%, Hit Ratio: 78.08%, Max Drawdown: 0.74%
(60, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: 2.89%, Hit Ratio: 76.34%, Max Drawdown: 0.69%
(60, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: 2.89%, Hit Ratio: 76.34%, Max Drawdown: 0.69%
(60, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: 2.89%, Hit Ratio: 79.41%, Max Drawdown: 0.74%
(60, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: 2.89%, Hit Ratio: 79.41%, Max Drawdown: 0.74%
(100, 1, 1, 0.5, 0.5, 3.5, 3): Return: 2.89%, Hit Ratio: 72.55%, Max Drawdown: 1.24%
(100, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: 2.89%, Hit Ratio: 72.55%, Max Drawdown: 1.24%
(30, 1, 1, 0, -0.5, 3, 2.5): Return: 2.88%, Hit Ratio: 72.16%, Max Drawdown: 0.69%
(30, 1, 1.5, 0, -0.5, 2.5, 2.5): Return: 2.88%, Hit Ratio: 64.84%, Max Drawdown: 0.69%
(30, 1, 1.5, 0, 0.5, 3, 2.5): Return: 2.88%, Hit Ratio: 69.7%, Max Drawdown: 0.69%
(30, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: 2.88%, Hit Ratio: 70.3%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: 2.88%, Hit Ratio: 82.05%, Max Drawdown: 0.69%
(60, 1, 1, 0, -0.5, 2.5, 2.5): Return: 2.88%, Hit Ratio: 74.73%, Max Drawdown: 1.21%
(60, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: 2.88%, Hit Ratio: 80.0%, Max Drawdown: 0.75%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: 2.88%, Hit Ratio: 69.81%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: 2.88%, Hit Ratio: 69.81%, Max Drawdown: 0.35%
(60, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: 2.88%, Hit Ratio: 71.43%, Max Drawdown: 0.36%
(100, 1, 2, -0.5, 0.5, 3, 2.5): Return: 2.88%, Hit Ratio: 71.76%, Max Drawdown: 0.69%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3.5): Return: 2.87%, Hit Ratio: 77.78%, Max Drawdown: 0.74%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 2.87%, Hit Ratio: 78.57%, Max Drawdown: 0.74%
(60, 2, 1.5, 0, -0.5, 3, 3): Return: 2.87%, Hit Ratio: 83.33%, Max Drawdown: 0.74%
(60, 2, 1.5, 0, -0.5, 3.5, 3): Return: 2.87%, Hit Ratio: 83.33%, Max Drawdown: 0.74%
(60, 2, 2, 0, 0, 3, 2.5): Return: 2.87%, Hit Ratio: 73.68%, Max Drawdown: 0.51%
(60, 2, 2, 0, 0, 3.5, 2.5): Return: 2.87%, Hit Ratio: 73.68%, Max Drawdown: 0.51%
(100, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 2.87%, Hit Ratio: 72.09%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0, 2.5, 2.5): Return: 2.86%, Hit Ratio: 72.0%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0.5, 3, 3): Return: 2.86%, Hit Ratio: 72.57%, Max Drawdown: 0.69%
(30, 1, 2, 0.5, 0.5, 3.5, 3.5): Return: 2.86%, Hit Ratio: 70.3%, Max Drawdown: 0.35%
(30, 1.5, 1, 0.5, 0.5, 3, 2.5): Return: 2.86%, Hit Ratio: 69.07%, Max Drawdown: 0.33%
(30, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: 2.86%, Hit Ratio: 83.02%, Max Drawdown: 0.74%
(60, 1, 1, 0.5, 0.5, 3, 2.5): Return: 2.86%, Hit Ratio: 75.0%, Max Drawdown: 1.24%
(60, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: 2.86%, Hit Ratio: 75.0%, Max Drawdown: 1.24%
(60, 1, 1.5, 0.5, -0.5, 2.5, 2.5): Return: 2.86%, Hit Ratio: 70.53%, Max Drawdown: 0.39%
(60, 1.5, 1.5, 0, 0.5, 3, 3.5): Return: 2.86%, Hit Ratio: 71.7%, Max Drawdown: 0.35%
(60, 1.5, 1.5, 0, 0.5, 3.5, 3.5): Return: 2.86%, Hit Ratio: 71.7%, Max Drawdown: 0.35%
(60, 2, 2, 0, -0.5, 3, 2.5): Return: 2.86%, Hit Ratio: 66.67%, Max Drawdown: 0.74%
(60, 2, 2, 0, -0.5, 3.5, 2.5): Return: 2.86%, Hit Ratio: 66.67%, Max Drawdown: 0.74%
(100, 1, 1, -0.5, 0, 3, 2.5): Return: 2.86%, Hit Ratio: 82.72%, Max Drawdown: 1.25%
(30, 1, 1.5, 0, 0, 3, 3.5): Return: 2.85%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(60, 1.5, 2, -0.5, 0.5, 3, 3): Return: 2.85%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(60, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: 2.85%, Hit Ratio: 66.67%, Max Drawdown: 0.69%
(100, 1, 1, -0.5, 0, 2.5, 2.5): Return: 2.85%, Hit Ratio: 80.72%, Max Drawdown: 1.25%
(100, 1, 1, 0.5, 0.5, 3, 3): Return: 2.85%, Hit Ratio: 72.28%, Max Drawdown: 1.25%
(100, 1, 1, 0.5, 0.5, 3, 3.5): Return: 2.85%, Hit Ratio: 72.28%, Max Drawdown: 1.25%
(100, 2, 1.5, 0.5, 0, 3.5, 3): Return: 2.85%, Hit Ratio: 73.33%, Max Drawdown: 0.51%
(100, 2, 1.5, 0.5, 0, 3.5, 3.5): Return: 2.85%, Hit Ratio: 73.33%, Max Drawdown: 0.51%
(30, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: 2.84%, Hit Ratio: 67.35%, Max Drawdown: 0.69%
(30, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: 2.84%, Hit Ratio: 81.69%, Max Drawdown: 0.74%
(30, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: 2.84%, Hit Ratio: 81.69%, Max Drawdown: 0.74%
(30, 1.5, 1, 0.5, 0.5, 3, 3.5): Return: 2.84%, Hit Ratio: 69.39%, Max Drawdown: 0.35%
(30, 1.5, 1, 0.5, 0.5, 3.5, 3.5): Return: 2.84%, Hit Ratio: 69.39%, Max Drawdown: 0.35%
(60, 1, 1.5, -0.5, 0.5, 3, 3): Return: 2.84%, Hit Ratio: 76.34%, Max Drawdown: 0.69%
(60, 1, 1.5, -0.5, 0.5, 3.5, 3): Return: 2.84%, Hit Ratio: 76.34%, Max Drawdown: 0.69%
(60, 1.5, 1.5, 0, -0.5, 2.5, 3.5): Return: 2.84%, Hit Ratio: 80.43%, Max Drawdown: 0.74%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: 2.83%, Hit Ratio: 70.79%, Max Drawdown: 0.69%
(60, 1.5, 2, 0, 0.5, 2.5, 3): Return: 2.83%, Hit Ratio: 69.77%, Max Drawdown: 0.36%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 3): Return: 2.82%, Hit Ratio: 68.66%, Max Drawdown: 0.33%
(60, 2, 2, -0.5, -0.5, 3, 3): Return: 2.82%, Hit Ratio: 77.27%, Max Drawdown: 0.74%
(60, 2, 2, -0.5, -0.5, 3.5, 3): Return: 2.82%, Hit Ratio: 77.27%, Max Drawdown: 0.74%
(100, 1, 1, 0, -0.5, 3.5, 2.5): Return: 2.82%, Hit Ratio: 80.72%, Max Drawdown: 1.25%
(100, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: 2.82%, Hit Ratio: 75.0%, Max Drawdown: 0.75%
(60, 1, 1, 0.5, 0.5, 3, 3): Return: 2.81%, Hit Ratio: 75.0%, Max Drawdown: 1.25%
(60, 1, 1, 0.5, 0.5, 3.5, 3): Return: 2.81%, Hit Ratio: 75.0%, Max Drawdown: 1.25%
(60, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: 2.81%, Hit Ratio: 79.41%, Max Drawdown: 0.75%
(100, 2, 1.5, 0.5, 0, 3, 3): Return: 2.81%, Hit Ratio: 72.41%, Max Drawdown: 0.55%
(100, 2, 1.5, 0.5, 0, 3, 3.5): Return: 2.81%, Hit Ratio: 72.41%, Max Drawdown: 0.55%
(30, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: 2.8%, Hit Ratio: 63.64%, Max Drawdown: 0.33%
(60, 1.5, 2, -0.5, -0.5, 2.5, 3): Return: 2.8%, Hit Ratio: 79.41%, Max Drawdown: 0.75%
(100, 1, 1, 0.5, -0.5, 2.5, 3): Return: 2.8%, Hit Ratio: 70.71%, Max Drawdown: 1.24%
(100, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: 2.8%, Hit Ratio: 70.71%, Max Drawdown: 1.24%
(30, 1, 1, 0, 0, 3, 3): Return: 2.79%, Hit Ratio: 74.51%, Max Drawdown: 0.69%
(30, 1, 2, -0.5, -0.5, 3.5, 3): Return: 2.79%, Hit Ratio: 80.0%, Max Drawdown: 0.74%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: 2.79%, Hit Ratio: 68.75%, Max Drawdown: 0.69%
(60, 1, 2, 0.5, -0.5, 2.5, 2.5): Return: 2.79%, Hit Ratio: 70.97%, Max Drawdown: 0.39%
(30, 1, 2, 0, 0.5, 3, 2.5): Return: 2.78%, Hit Ratio: 68.09%, Max Drawdown: 0.69%
(60, 1.5, 1, 0, 0, 3, 3.5): Return: 2.78%, Hit Ratio: 74.32%, Max Drawdown: 1.25%
(60, 1.5, 1, 0, 0, 3.5, 3.5): Return: 2.78%, Hit Ratio: 74.32%, Max Drawdown: 1.25%
(100, 1, 1, 0, -0.5, 2.5, 2.5): Return: 2.78%, Hit Ratio: 77.38%, Max Drawdown: 1.25%
(100, 1, 1, 0, -0.5, 3, 2.5): Return: 2.78%, Hit Ratio: 80.49%, Max Drawdown: 1.25%
(100, 1, 1, 0, 0, 3.5, 3): Return: 2.78%, Hit Ratio: 81.18%, Max Drawdown: 1.26%
(100, 1, 1, 0, 0, 3.5, 3.5): Return: 2.78%, Hit Ratio: 81.18%, Max Drawdown: 1.26%
(100, 1.5, 1, 0.5, 0, 3.5, 2.5): Return: 2.78%, Hit Ratio: 70.15%, Max Drawdown: 1.24%
(100, 2, 2, 0.5, 0.5, 3.5, 3): Return: 2.78%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(100, 2, 2, 0.5, 0.5, 3.5, 3.5): Return: 2.78%, Hit Ratio: 80.0%, Max Drawdown: 0.36%
(30, 1, 1, -0.5, 0.5, 2.5, 2.5): Return: 2.77%, Hit Ratio: 70.8%, Max Drawdown: 0.69%
(30, 1, 1.5, -0.5, 0, 3.5, 3): Return: 2.77%, Hit Ratio: 74.44%, Max Drawdown: 0.68%
(30, 1, 1.5, -0.5, 0.5, 3, 3): Return: 2.77%, Hit Ratio: 68.69%, Max Drawdown: 0.69%
(30, 1.5, 1, -0.5, 0, 3.5, 3): Return: 2.77%, Hit Ratio: 75.61%, Max Drawdown: 0.68%
(60, 1.5, 1, 0, 0.5, 3, 2.5): Return: 2.77%, Hit Ratio: 73.75%, Max Drawdown: 1.25%
(60, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: 2.77%, Hit Ratio: 73.75%, Max Drawdown: 1.25%
(100, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: 2.77%, Hit Ratio: 77.14%, Max Drawdown: 0.75%
(100, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: 2.77%, Hit Ratio: 74.19%, Max Drawdown: 0.75%
(100, 1.5, 2, 0, -0.5, 3, 2.5): Return: 2.77%, Hit Ratio: 74.19%, Max Drawdown: 0.75%
(30, 1, 1, -0.5, 0, 3, 3.5): Return: 2.76%, Hit Ratio: 75.51%, Max Drawdown: 0.69%
(30, 1, 1, -0.5, 0, 3.5, 3.5): Return: 2.76%, Hit Ratio: 75.51%, Max Drawdown: 0.69%
(30, 1, 1, 0.5, -0.5, 2.5, 3.5): Return: 2.76%, Hit Ratio: 68.14%, Max Drawdown: 0.5%
(30, 1.5, 1.5, -0.5, 0, 3, 3): Return: 2.76%, Hit Ratio: 71.43%, Max Drawdown: 0.69%
(30, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: 2.76%, Hit Ratio: 84.21%, Max Drawdown: 0.69%
(60, 1, 1, -0.5, -0.5, 3, 2.5): Return: 2.76%, Hit Ratio: 79.49%, Max Drawdown: 1.25%
(60, 1, 1, -0.5, -0.5, 3.5, 2.5): Return: 2.76%, Hit Ratio: 79.49%, Max Drawdown: 1.25%
(30, 1, 1, 0.5, 0, 2.5, 3): Return: 2.75%, Hit Ratio: 69.3%, Max Drawdown: 0.34%
(30, 1, 1.5, 0, -0.5, 3.5, 2.5): Return: 2.75%, Hit Ratio: 69.23%, Max Drawdown: 0.69%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: 2.75%, Hit Ratio: 66.3%, Max Drawdown: 0.69%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: 2.75%, Hit Ratio: 64.37%, Max Drawdown: 0.69%
(30, 1, 2, 0, 0, 3, 3.5): Return: 2.75%, Hit Ratio: 71.26%, Max Drawdown: 0.69%
(30, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: 2.75%, Hit Ratio: 80.95%, Max Drawdown: 0.74%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3): Return: 2.75%, Hit Ratio: 71.15%, Max Drawdown: 0.4%
(60, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: 2.75%, Hit Ratio: 74.36%, Max Drawdown: 0.74%
(60, 2, 1.5, 0, 0, 3, 3.5): Return: 2.75%, Hit Ratio: 74.36%, Max Drawdown: 0.54%
(60, 2, 1.5, 0, 0, 3.5, 3.5): Return: 2.75%, Hit Ratio: 74.36%, Max Drawdown: 0.54%
(30, 1, 1, 0, 0.5, 3, 3): Return: 2.74%, Hit Ratio: 72.81%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0.5, 0.5, 3.5, 2.5): Return: 2.74%, Hit Ratio: 68.66%, Max Drawdown: 0.33%
(30, 2, 2, -0.5, -0.5, 3, 3): Return: 2.74%, Hit Ratio: 86.96%, Max Drawdown: 0.69%
(60, 1.5, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 2.74%, Hit Ratio: 73.08%, Max Drawdown: 0.41%
(100, 1, 1, -0.5, 0, 3.5, 3): Return: 2.74%, Hit Ratio: 83.95%, Max Drawdown: 1.26%
(100, 1, 1, -0.5, 0, 3.5, 3.5): Return: 2.74%, Hit Ratio: 83.95%, Max Drawdown: 1.26%
(100, 1, 1, 0, 0, 2.5, 3): Return: 2.74%, Hit Ratio: 79.07%, Max Drawdown: 1.26%
(100, 1, 1, 0, 0, 2.5, 3.5): Return: 2.74%, Hit Ratio: 79.07%, Max Drawdown: 1.26%
(100, 1, 1, 0, 0, 3, 3): Return: 2.74%, Hit Ratio: 80.95%, Max Drawdown: 1.26%
(100, 1, 1, 0, 0, 3, 3.5): Return: 2.74%, Hit Ratio: 80.95%, Max Drawdown: 1.26%
(100, 2, 2, 0.5, 0.5, 3, 3): Return: 2.74%, Hit Ratio: 78.57%, Max Drawdown: 0.36%
(100, 2, 2, 0.5, 0.5, 3, 3.5): Return: 2.74%, Hit Ratio: 78.57%, Max Drawdown: 0.36%
(100, 2, 2, 0.5, 0.5, 3.5, 2.5): Return: 2.74%, Hit Ratio: 84.62%, Max Drawdown: 0.49%
(100, 1.5, 1, 0.5, 0, 3, 2.5): Return: 2.73%, Hit Ratio: 69.7%, Max Drawdown: 1.25%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3): Return: 2.73%, Hit Ratio: 68.42%, Max Drawdown: 0.57%
(100, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: 2.73%, Hit Ratio: 68.42%, Max Drawdown: 0.57%
(100, 2, 2, 0.5, 0, 3.5, 2.5): Return: 2.73%, Hit Ratio: 76.92%, Max Drawdown: 0.49%
(30, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: 2.72%, Hit Ratio: 68.0%, Max Drawdown: 0.69%
(30, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: 2.72%, Hit Ratio: 63.64%, Max Drawdown: 0.33%
(60, 1, 1.5, -0.5, 0, 3, 3.5): Return: 2.72%, Hit Ratio: 80.25%, Max Drawdown: 0.69%
(60, 1, 1.5, -0.5, 0, 3.5, 3.5): Return: 2.72%, Hit Ratio: 80.25%, Max Drawdown: 0.69%
(60, 1.5, 1.5, 0.5, 0, 2.5, 2.5): Return: 2.72%, Hit Ratio: 70.59%, Max Drawdown: 0.42%
(100, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: 2.72%, Hit Ratio: 73.53%, Max Drawdown: 0.75%
(100, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: 2.72%, Hit Ratio: 76.47%, Max Drawdown: 0.75%
(30, 1, 1.5, -0.5, 0, 2.5, 3): Return: 2.71%, Hit Ratio: 70.65%, Max Drawdown: 0.69%
(60, 1.5, 1, 0, 0.5, 3, 3): Return: 2.71%, Hit Ratio: 72.5%, Max Drawdown: 1.25%
