(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: -1.18%, Hit Ratio: 44.44%, Max Drawdown: 1.5%
(100, 2, 1.5, 0.5, 0, 3, 3.5): Return: -1.18%, Hit Ratio: 40.82%, Max Drawdown: 1.97%
(30, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: -1.19%, Hit Ratio: 43.08%, Max Drawdown: 1.37%
(30, 1.5, 2, 0.5, -0.5, 3, 3.5): Return: -1.19%, Hit Ratio: 36.11%, Max Drawdown: 1.37%
(30, 1.5, 2, 0.5, -0.5, 3.5, 2.5): Return: -1.19%, Hit Ratio: 35.21%, Max Drawdown: 1.37%
(30, 1.5, 2, 0.5, 0, 3, 3): Return: -1.19%, Hit Ratio: 35.14%, Max Drawdown: 1.38%
(30, 2, 1.5, 0, 0.5, 3, 3): Return: -1.19%, Hit Ratio: 32.65%, Max Drawdown: 1.2%
(60, 1.5, 1.5, -0.5, 0, 2.5, 3): Return: -1.19%, Hit Ratio: 33.87%, Max Drawdown: 1.44%
(60, 1.5, 1.5, -0.5, 0, 2.5, 3.5): Return: -1.19%, Hit Ratio: 33.87%, Max Drawdown: 1.44%
(60, 1.5, 2, 0, 0.5, 3, 2.5): Return: -1.19%, Hit Ratio: 38.33%, Max Drawdown: 1.28%
(60, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: -1.19%, Hit Ratio: 38.33%, Max Drawdown: 1.25%
(60, 1.5, 2, 0.5, 0.5, 3, 3): Return: -1.19%, Hit Ratio: 36.36%, Max Drawdown: 1.32%
(60, 1.5, 2, 0.5, 0.5, 3, 3.5): Return: -1.19%, Hit Ratio: 36.36%, Max Drawdown: 1.32%
(60, 2, 1.5, 0, 0.5, 3.5, 3): Return: -1.19%, Hit Ratio: 39.13%, Max Drawdown: 1.22%
(60, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: -1.19%, Hit Ratio: 39.13%, Max Drawdown: 1.22%
(30, 1.5, 2, -0.5, 0, 3, 3): Return: -1.2%, Hit Ratio: 42.65%, Max Drawdown: 1.35%
(30, 1.5, 2, 0.5, 0, 2.5, 3): Return: -1.2%, Hit Ratio: 32.31%, Max Drawdown: 1.33%
(30, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -1.2%, Hit Ratio: 33.33%, Max Drawdown: 1.36%
(30, 2, 1.5, 0.5, -0.5, 3, 3): Return: -1.2%, Hit Ratio: 36.17%, Max Drawdown: 1.3%
(60, 1.5, 2, 0.5, 0, 3, 3): Return: -1.2%, Hit Ratio: 36.36%, Max Drawdown: 1.26%
(60, 1.5, 2, 0.5, 0, 3, 3.5): Return: -1.2%, Hit Ratio: 36.36%, Max Drawdown: 1.26%
(60, 2, 1.5, -0.5, 0.5, 3, 3): Return: -1.2%, Hit Ratio: 36.96%, Max Drawdown: 1.34%
(60, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -1.2%, Hit Ratio: 36.96%, Max Drawdown: 1.34%
(100, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: -1.2%, Hit Ratio: 40.0%, Max Drawdown: 1.37%
(100, 2, 1.5, 0, 0, 2.5, 3): Return: -1.2%, Hit Ratio: 35.14%, Max Drawdown: 1.63%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -1.2%, Hit Ratio: 38.0%, Max Drawdown: 1.99%
(30, 1.5, 2, -0.5, -0.5, 3, 3.5): Return: -1.21%, Hit Ratio: 43.94%, Max Drawdown: 1.4%
(30, 2, 1.5, 0, 0, 3, 3): Return: -1.21%, Hit Ratio: 36.17%, Max Drawdown: 1.25%
(30, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -1.21%, Hit Ratio: 35.56%, Max Drawdown: 1.31%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: -1.21%, Hit Ratio: 34.0%, Max Drawdown: 1.26%
(100, 2, 1.5, 0, -0.5, 3.5, 2.5): Return: -1.21%, Hit Ratio: 43.18%, Max Drawdown: 1.43%
(30, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -1.22%, Hit Ratio: 31.58%, Max Drawdown: 1.33%
(30, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -1.22%, Hit Ratio: 34.69%, Max Drawdown: 1.27%
(60, 1.5, 2, 0, 0.5, 3.5, 3): Return: -1.22%, Hit Ratio: 36.92%, Max Drawdown: 1.29%
(60, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -1.22%, Hit Ratio: 36.92%, Max Drawdown: 1.29%
(60, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -1.22%, Hit Ratio: 39.02%, Max Drawdown: 1.25%
(100, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: -1.22%, Hit Ratio: 39.13%, Max Drawdown: 1.66%
(100, 2, 1.5, 0, -0.5, 2.5, 3.5): Return: -1.22%, Hit Ratio: 35.9%, Max Drawdown: 1.49%
(100, 2, 1.5, 0, 0, 3, 3): Return: -1.22%, Hit Ratio: 43.48%, Max Drawdown: 1.83%
(100, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: -1.22%, Hit Ratio: 34.15%, Max Drawdown: 1.82%
(100, 2, 1.5, 0, 0.5, 3.5, 3): Return: -1.22%, Hit Ratio: 40.43%, Max Drawdown: 1.81%
(100, 2, 1.5, 0.5, 0, 3, 3): Return: -1.22%, Hit Ratio: 41.3%, Max Drawdown: 1.84%
(30, 1.5, 2, -0.5, 0, 3.5, 3): Return: -1.23%, Hit Ratio: 42.03%, Max Drawdown: 1.37%
(60, 1.5, 2, 0, 0.5, 3, 3): Return: -1.23%, Hit Ratio: 36.92%, Max Drawdown: 1.31%
(60, 1.5, 2, 0, 0.5, 3, 3.5): Return: -1.23%, Hit Ratio: 36.92%, Max Drawdown: 1.31%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -1.23%, Hit Ratio: 37.1%, Max Drawdown: 1.34%
(100, 2, 1.5, 0, -0.5, 3, 3): Return: -1.23%, Hit Ratio: 44.44%, Max Drawdown: 1.45%
(100, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -1.23%, Hit Ratio: 43.18%, Max Drawdown: 1.55%
(100, 2, 1.5, 0.5, 0, 2.5, 2.5): Return: -1.23%, Hit Ratio: 33.33%, Max Drawdown: 1.66%
(30, 1.5, 2, -0.5, -0.5, 3.5, 3.5): Return: -1.24%, Hit Ratio: 43.28%, Max Drawdown: 1.42%
(30, 1.5, 2, 0.5, -0.5, 3.5, 3.5): Return: -1.24%, Hit Ratio: 35.62%, Max Drawdown: 1.42%
(30, 1.5, 2, 0.5, 0, 3.5, 3): Return: -1.24%, Hit Ratio: 34.67%, Max Drawdown: 1.43%
(30, 2, 1.5, 0, 0.5, 3.5, 3): Return: -1.24%, Hit Ratio: 32.0%, Max Drawdown: 1.25%
(30, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -1.24%, Hit Ratio: 35.14%, Max Drawdown: 1.39%
(60, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: -1.24%, Hit Ratio: 43.48%, Max Drawdown: 1.35%
(100, 1.5, 2, -0.5, 0, 3.5, 3): Return: -1.24%, Hit Ratio: 40.35%, Max Drawdown: 1.34%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3.5): Return: -1.24%, Hit Ratio: 35.9%, Max Drawdown: 1.53%
(100, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -1.24%, Hit Ratio: 32.5%, Max Drawdown: 1.83%
(100, 2, 1.5, 0.5, 0.5, 3.5, 3): Return: -1.24%, Hit Ratio: 38.3%, Max Drawdown: 1.86%
(30, 1.5, 2, 0.5, 0, 3, 3.5): Return: -1.25%, Hit Ratio: 35.14%, Max Drawdown: 1.44%
(30, 2, 1.5, 0, 0.5, 3, 3.5): Return: -1.25%, Hit Ratio: 32.65%, Max Drawdown: 1.26%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3): Return: -1.25%, Hit Ratio: 35.42%, Max Drawdown: 1.35%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -1.25%, Hit Ratio: 39.13%, Max Drawdown: 1.42%
(100, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: -1.25%, Hit Ratio: 40.68%, Max Drawdown: 1.32%
(100, 2, 1.5, 0, 0.5, 3, 3.5): Return: -1.25%, Hit Ratio: 40.0%, Max Drawdown: 2.01%
(100, 2, 1.5, 0.5, -0.5, 3, 3): Return: -1.25%, Hit Ratio: 44.44%, Max Drawdown: 1.57%
(30, 1.5, 2, -0.5, 0, 3, 3.5): Return: -1.26%, Hit Ratio: 42.65%, Max Drawdown: 1.41%
(30, 2, 1.5, 0, 0, 3.5, 3): Return: -1.26%, Hit Ratio: 35.42%, Max Drawdown: 1.3%
(30, 2, 1.5, 0, 0.5, 2.5, 3.5): Return: -1.26%, Hit Ratio: 28.95%, Max Drawdown: 1.37%
(30, 2, 1.5, 0.5, 0, 2.5, 3): Return: -1.26%, Hit Ratio: 27.78%, Max Drawdown: 1.32%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -1.26%, Hit Ratio: 38.64%, Max Drawdown: 1.53%
(100, 2, 1.5, 0, 0.5, 2.5, 3): Return: -1.26%, Hit Ratio: 34.21%, Max Drawdown: 1.69%
(30, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: -1.27%, Hit Ratio: 37.5%, Max Drawdown: 1.44%
(30, 2, 1.5, -0.5, 0.5, 3, 2.5): Return: -1.27%, Hit Ratio: 32.61%, Max Drawdown: 1.28%
(30, 2, 1.5, 0, 0, 3, 3.5): Return: -1.27%, Hit Ratio: 36.17%, Max Drawdown: 1.31%
(30, 2, 1.5, 0.5, -0.5, 3, 3.5): Return: -1.27%, Hit Ratio: 36.17%, Max Drawdown: 1.36%
(30, 2, 1.5, 0.5, -0.5, 3.5, 2.5): Return: -1.27%, Hit Ratio: 34.78%, Max Drawdown: 1.36%
(60, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -1.27%, Hit Ratio: 36.59%, Max Drawdown: 1.31%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -1.27%, Hit Ratio: 37.29%, Max Drawdown: 1.34%
(100, 2, 1.5, 0.5, 0.5, 3, 3.5): Return: -1.27%, Hit Ratio: 38.0%, Max Drawdown: 2.06%
(30, 2, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -1.28%, Hit Ratio: 34.0%, Max Drawdown: 1.32%
(60, 1.5, 1.5, 0.5, 0, 3.5, 2.5): Return: -1.28%, Hit Ratio: 38.57%, Max Drawdown: 1.38%
(100, 2, 1.5, 0.5, 0, 2.5, 3): Return: -1.28%, Hit Ratio: 32.43%, Max Drawdown: 1.71%
(30, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: -1.29%, Hit Ratio: 42.03%, Max Drawdown: 1.44%
(30, 2, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -1.29%, Hit Ratio: 31.91%, Max Drawdown: 1.3%
(100, 2, 1.5, 0, -0.5, 2.5, 3): Return: -1.29%, Hit Ratio: 36.11%, Max Drawdown: 1.41%
(100, 2, 1.5, 0, -0.5, 3, 2.5): Return: -1.29%, Hit Ratio: 43.18%, Max Drawdown: 1.5%
(100, 2, 1.5, 0, 0.5, 3, 3): Return: -1.29%, Hit Ratio: 40.43%, Max Drawdown: 1.89%
(30, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: -1.3%, Hit Ratio: 33.33%, Max Drawdown: 1.38%
(30, 2, 1.5, 0, 0.5, 3.5, 3.5): Return: -1.3%, Hit Ratio: 32.0%, Max Drawdown: 1.32%
(100, 1, 2, 0, -0.5, 3, 3.5): Return: -1.3%, Hit Ratio: 39.13%, Max Drawdown: 1.65%
(100, 2, 1.5, 0.5, -0.5, 3, 2.5): Return: -1.3%, Hit Ratio: 43.18%, Max Drawdown: 1.63%
(30, 1.5, 2, 0.5, 0, 3.5, 3.5): Return: -1.31%, Hit Ratio: 34.67%, Max Drawdown: 1.5%
(30, 2, 1.5, -0.5, 0, 3, 2.5): Return: -1.31%, Hit Ratio: 37.21%, Max Drawdown: 1.37%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3): Return: -1.31%, Hit Ratio: 38.36%, Max Drawdown: 1.48%
(60, 1.5, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -1.31%, Hit Ratio: 38.36%, Max Drawdown: 1.48%
(60, 2, 1.5, -0.5, 0, 3, 3): Return: -1.31%, Hit Ratio: 37.78%, Max Drawdown: 1.45%
(60, 2, 1.5, -0.5, 0, 3, 3.5): Return: -1.31%, Hit Ratio: 37.78%, Max Drawdown: 1.45%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -1.31%, Hit Ratio: 34.78%, Max Drawdown: 1.35%
(60, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -1.31%, Hit Ratio: 34.78%, Max Drawdown: 1.35%
(100, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -1.31%, Hit Ratio: 37.21%, Max Drawdown: 1.58%
(100, 2, 1.5, 0.5, -0.5, 2.5, 3): Return: -1.31%, Hit Ratio: 36.11%, Max Drawdown: 1.44%
(100, 2, 1.5, 0.5, 0.5, 3, 3): Return: -1.31%, Hit Ratio: 38.3%, Max Drawdown: 1.94%
(30, 1.5, 1.5, 0, -0.5, 3, 3): Return: -1.32%, Hit Ratio: 40.24%, Max Drawdown: 1.54%
(30, 1.5, 2, -0.5, -0.5, 2.5, 3.5): Return: -1.32%, Hit Ratio: 40.32%, Max Drawdown: 1.51%
(30, 2, 1.5, 0.5, -0.5, 3.5, 3.5): Return: -1.32%, Hit Ratio: 35.42%, Max Drawdown: 1.41%
(60, 1.5, 1.5, 0, 0, 3, 2.5): Return: -1.32%, Hit Ratio: 43.48%, Max Drawdown: 1.41%
(60, 1.5, 1.5, 0.5, -0.5, 3, 2.5): Return: -1.32%, Hit Ratio: 39.13%, Max Drawdown: 1.42%
(30, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: -1.33%, Hit Ratio: 40.0%, Max Drawdown: 1.55%
(30, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -1.33%, Hit Ratio: 36.36%, Max Drawdown: 1.39%
(30, 2, 1.5, 0, 0, 3.5, 3.5): Return: -1.33%, Hit Ratio: 35.42%, Max Drawdown: 1.37%
(100, 2, 1.5, -0.5, -0.5, 3, 3): Return: -1.33%, Hit Ratio: 38.64%, Max Drawdown: 1.6%
(100, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -1.33%, Hit Ratio: 40.0%, Max Drawdown: 1.92%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3.5): Return: -1.33%, Hit Ratio: 29.27%, Max Drawdown: 1.93%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -1.34%, Hit Ratio: 40.0%, Max Drawdown: 1.6%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -1.34%, Hit Ratio: 33.33%, Max Drawdown: 1.7%
(100, 2, 1.5, 0, -0.5, 2.5, 2.5): Return: -1.34%, Hit Ratio: 34.29%, Max Drawdown: 1.44%
(30, 2, 1.5, -0.5, -0.5, 2.5, 3.5): Return: -1.35%, Hit Ratio: 33.33%, Max Drawdown: 1.51%
(30, 2, 1.5, 0, 0, 2.5, 3.5): Return: -1.35%, Hit Ratio: 27.78%, Max Drawdown: 1.46%
(30, 2, 1.5, 0.5, 0, 3, 2.5): Return: -1.35%, Hit Ratio: 32.61%, Max Drawdown: 1.39%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: -1.35%, Hit Ratio: 40.0%, Max Drawdown: 1.6%
(60, 1.5, 1.5, 0.5, 0, 3, 2.5): Return: -1.35%, Hit Ratio: 38.57%, Max Drawdown: 1.4%
(100, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: -1.35%, Hit Ratio: 40.0%, Max Drawdown: 1.45%
(100, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -1.35%, Hit Ratio: 37.78%, Max Drawdown: 1.97%
(30, 1.5, 2, 0.5, -0.5, 2.5, 3.5): Return: -1.36%, Hit Ratio: 33.85%, Max Drawdown: 1.48%
(30, 1.5, 2, 0.5, 0.5, 3, 2.5): Return: -1.36%, Hit Ratio: 36.11%, Max Drawdown: 1.43%
(30, 2, 1.5, -0.5, 0.5, 3, 3): Return: -1.36%, Hit Ratio: 31.25%, Max Drawdown: 1.37%
(100, 2, 1.5, 0.5, -0.5, 2.5, 2.5): Return: -1.36%, Hit Ratio: 34.29%, Max Drawdown: 1.49%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3): Return: -1.37%, Hit Ratio: 39.76%, Max Drawdown: 1.59%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: -1.37%, Hit Ratio: 39.71%, Max Drawdown: 1.63%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -1.37%, Hit Ratio: 39.71%, Max Drawdown: 1.63%
(60, 2, 1, -0.5, -0.5, 2.5, 3): Return: -1.37%, Hit Ratio: 39.51%, Max Drawdown: 2.37%
(60, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: -1.37%, Hit Ratio: 39.51%, Max Drawdown: 2.37%
(100, 2, 1.5, 0, 0.5, 2.5, 2.5): Return: -1.37%, Hit Ratio: 33.33%, Max Drawdown: 1.8%
(100, 2, 1.5, 0.5, 0.5, 2.5, 3): Return: -1.37%, Hit Ratio: 28.95%, Max Drawdown: 1.8%
(30, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: -1.38%, Hit Ratio: 40.24%, Max Drawdown: 1.6%
(30, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: -1.38%, Hit Ratio: 39.51%, Max Drawdown: 1.6%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: -1.38%, Hit Ratio: 39.71%, Max Drawdown: 1.63%
(60, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: -1.38%, Hit Ratio: 39.71%, Max Drawdown: 1.63%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3): Return: -1.38%, Hit Ratio: 38.36%, Max Drawdown: 1.48%
(60, 1.5, 1.5, 0.5, -0.5, 3, 3.5): Return: -1.38%, Hit Ratio: 38.36%, Max Drawdown: 1.48%
(100, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: -1.38%, Hit Ratio: 44.44%, Max Drawdown: 1.83%
(100, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: -1.38%, Hit Ratio: 36.84%, Max Drawdown: 1.47%
(100, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -1.38%, Hit Ratio: 37.21%, Max Drawdown: 1.65%
(30, 1.5, 2, 0.5, 0.5, 2.5, 3): Return: -1.39%, Hit Ratio: 32.31%, Max Drawdown: 1.48%
(30, 2, 1.5, -0.5, -0.5, 3, 3): Return: -1.39%, Hit Ratio: 36.36%, Max Drawdown: 1.43%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -1.39%, Hit Ratio: 30.61%, Max Drawdown: 1.4%
(60, 1, 2, 0.5, 0.5, 2.5, 3): Return: -1.39%, Hit Ratio: 35.71%, Max Drawdown: 1.55%
(60, 1, 2, 0.5, 0.5, 2.5, 3.5): Return: -1.39%, Hit Ratio: 35.71%, Max Drawdown: 1.55%
(100, 2, 1.5, -0.5, 0, 2.5, 2.5): Return: -1.39%, Hit Ratio: 36.11%, Max Drawdown: 1.81%
(100, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -1.39%, Hit Ratio: 35.0%, Max Drawdown: 1.98%
(30, 1.5, 2, 0, 0, 2.5, 3.5): Return: -1.4%, Hit Ratio: 36.92%, Max Drawdown: 1.52%
(30, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -1.4%, Hit Ratio: 35.71%, Max Drawdown: 1.44%
(30, 2, 1.5, -0.5, 0, 3, 3): Return: -1.4%, Hit Ratio: 35.56%, Max Drawdown: 1.46%
(60, 2, 1, 0, -0.5, 2.5, 3): Return: -1.4%, Hit Ratio: 41.98%, Max Drawdown: 2.06%
(60, 2, 1, 0, -0.5, 2.5, 3.5): Return: -1.4%, Hit Ratio: 41.98%, Max Drawdown: 2.06%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3.5): Return: -1.4%, Hit Ratio: 31.71%, Max Drawdown: 1.99%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -1.4%, Hit Ratio: 34.0%, Max Drawdown: 2.07%
(100, 2, 1.5, 0, 0.5, 3, 2.5): Return: -1.4%, Hit Ratio: 40.0%, Max Drawdown: 1.99%
(30, 1.5, 2, 0.5, 0, 2.5, 3.5): Return: -1.41%, Hit Ratio: 31.82%, Max Drawdown: 1.54%
(30, 1.5, 2, 0.5, 0.5, 3.5, 2.5): Return: -1.41%, Hit Ratio: 35.62%, Max Drawdown: 1.48%
(30, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -1.41%, Hit Ratio: 35.56%, Max Drawdown: 1.46%
(30, 2, 1.5, 0.5, 0, 3.5, 2.5): Return: -1.41%, Hit Ratio: 31.91%, Max Drawdown: 1.44%
(60, 2, 1.5, -0.5, 0, 3.5, 3): Return: -1.41%, Hit Ratio: 35.56%, Max Drawdown: 1.44%
(60, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -1.41%, Hit Ratio: 35.56%, Max Drawdown: 1.44%
(100, 2, 1.5, -0.5, -0.5, 2.5, 3): Return: -1.41%, Hit Ratio: 33.33%, Max Drawdown: 1.61%
(30, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -1.42%, Hit Ratio: 34.88%, Max Drawdown: 1.47%
(30, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -1.42%, Hit Ratio: 31.25%, Max Drawdown: 1.43%
(100, 1, 2, 0, -0.5, 3, 3): Return: -1.42%, Hit Ratio: 38.94%, Max Drawdown: 1.6%
(100, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -1.42%, Hit Ratio: 37.78%, Max Drawdown: 2.05%
(30, 1.5, 1.5, 0, 0, 3, 2.5): Return: -1.43%, Hit Ratio: 40.24%, Max Drawdown: 1.56%
(30, 2, 1.5, -0.5, 0, 3.5, 3): Return: -1.43%, Hit Ratio: 34.78%, Max Drawdown: 1.49%
(60, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -1.43%, Hit Ratio: 35.51%, Max Drawdown: 1.56%
(100, 2, 1.5, -0.5, 0, 2.5, 3): Return: -1.43%, Hit Ratio: 35.14%, Max Drawdown: 1.86%
(30, 1.5, 1.5, 0, -0.5, 3.5, 3.5): Return: -1.44%, Hit Ratio: 39.76%, Max Drawdown: 1.65%
(60, 1, 2, 0, 0.5, 2.5, 3): Return: -1.44%, Hit Ratio: 34.23%, Max Drawdown: 1.58%
(60, 1, 2, 0, 0.5, 2.5, 3.5): Return: -1.44%, Hit Ratio: 34.23%, Max Drawdown: 1.58%
(60, 1.5, 1.5, 0, 0, 3.5, 3): Return: -1.44%, Hit Ratio: 41.1%, Max Drawdown: 1.54%
(60, 1.5, 1.5, 0, 0, 3.5, 3.5): Return: -1.44%, Hit Ratio: 41.1%, Max Drawdown: 1.54%
(100, 2, 1, -0.5, -0.5, 2.5, 3.5): Return: -1.44%, Hit Ratio: 39.51%, Max Drawdown: 2.31%
(100, 2, 1.5, -0.5, 0.5, 2.5, 3): Return: -1.44%, Hit Ratio: 31.58%, Max Drawdown: 1.87%
(100, 2, 1.5, -0.5, 0.5, 3.5, 3): Return: -1.44%, Hit Ratio: 34.04%, Max Drawdown: 1.94%
(30, 1.5, 1.5, 0, -0.5, 2.5, 3): Return: -1.45%, Hit Ratio: 36.49%, Max Drawdown: 1.59%
(30, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: -1.45%, Hit Ratio: 36.36%, Max Drawdown: 1.49%
(30, 2, 1.5, -0.5, 0.5, 3.5, 3.5): Return: -1.45%, Hit Ratio: 30.61%, Max Drawdown: 1.46%
(30, 2, 1.5, 0.5, 0, 3, 3): Return: -1.45%, Hit Ratio: 31.25%, Max Drawdown: 1.48%
(60, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: -1.45%, Hit Ratio: 34.48%, Max Drawdown: 1.53%
(100, 1.5, 1.5, 0, -0.5, 3, 3.5): Return: -1.45%, Hit Ratio: 44.44%, Max Drawdown: 1.91%
(100, 2, 1.5, -0.5, 0, 3.5, 2.5): Return: -1.45%, Hit Ratio: 36.36%, Max Drawdown: 1.99%
(30, 1.5, 1.5, 0, -0.5, 2.5, 2.5): Return: -1.46%, Hit Ratio: 36.11%, Max Drawdown: 1.61%
(30, 1.5, 2, 0.5, 0.5, 3, 3): Return: -1.46%, Hit Ratio: 35.14%, Max Drawdown: 1.53%
(30, 2, 1.5, -0.5, 0, 2.5, 3.5): Return: -1.46%, Hit Ratio: 27.78%, Max Drawdown: 1.58%
(60, 1.5, 2, -0.5, 0, 3, 2.5): Return: -1.46%, Hit Ratio: 34.48%, Max Drawdown: 1.56%
(100, 1, 2, -0.5, -0.5, 3, 3.5): Return: -1.46%, Hit Ratio: 38.61%, Max Drawdown: 1.79%
(100, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -1.46%, Hit Ratio: 35.42%, Max Drawdown: 2.16%
(30, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -1.47%, Hit Ratio: 35.56%, Max Drawdown: 1.52%
(30, 2, 1.5, -0.5, 0, 3, 3.5): Return: -1.47%, Hit Ratio: 35.56%, Max Drawdown: 1.53%
(30, 2, 1.5, 0.5, 0, 2.5, 3.5): Return: -1.47%, Hit Ratio: 27.03%, Max Drawdown: 1.53%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3): Return: -1.47%, Hit Ratio: 36.49%, Max Drawdown: 1.58%
(60, 1.5, 1.5, 0.5, 0, 3.5, 3.5): Return: -1.47%, Hit Ratio: 36.49%, Max Drawdown: 1.58%
(60, 2, 1, -0.5, -0.5, 2.5, 2.5): Return: -1.47%, Hit Ratio: 39.74%, Max Drawdown: 2.29%
(100, 2, 1.5, -0.5, -0.5, 2.5, 2.5): Return: -1.47%, Hit Ratio: 31.43%, Max Drawdown: 1.64%
(100, 2, 1.5, -0.5, 0.5, 3, 3.5): Return: -1.47%, Hit Ratio: 34.0%, Max Drawdown: 2.14%
(30, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: -1.48%, Hit Ratio: 39.76%, Max Drawdown: 1.61%
(30, 1.5, 2, -0.5, 0, 2.5, 3.5): Return: -1.48%, Hit Ratio: 36.51%, Max Drawdown: 1.58%
(60, 1.5, 2, -0.5, 0, 3.5, 3): Return: -1.48%, Hit Ratio: 33.33%, Max Drawdown: 1.56%
(60, 1.5, 2, -0.5, 0, 3.5, 3.5): Return: -1.48%, Hit Ratio: 33.33%, Max Drawdown: 1.56%
(100, 2, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -1.48%, Hit Ratio: 27.78%, Max Drawdown: 1.91%
(30, 1.5, 1.5, -0.5, -0.5, 2.5, 3): Return: -1.49%, Hit Ratio: 38.89%, Max Drawdown: 1.65%
(30, 1.5, 2, 0, 0.5, 3, 2.5): Return: -1.49%, Hit Ratio: 36.11%, Max Drawdown: 1.56%
(30, 2, 1.5, -0.5, 0, 3.5, 3.5): Return: -1.49%, Hit Ratio: 34.78%, Max Drawdown: 1.55%
(100, 2, 1, -0.5, -0.5, 3, 3.5): Return: -1.49%, Hit Ratio: 40.48%, Max Drawdown: 2.22%
