(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(30, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: 0.02%, Hit Ratio: 42.61%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3): Return: 0.02%, Hit Ratio: 42.24%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 2.5, 3.5): Return: 0.02%, Hit Ratio: 42.24%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3, 2.5): Return: 0.02%, Hit Ratio: 43.7%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3, 3): Return: 0.02%, Hit Ratio: 43.8%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3, 3.5): Return: 0.02%, Hit Ratio: 43.8%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.01%, Hit Ratio: 42.74%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 43.2%, Max Drawdown: 0.03%
(30, 1, 1.5, 0.5, 0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 43.2%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.04%, Hit Ratio: 48.89%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 50.0%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3, 2.5): Return: -0.05%, Hit Ratio: 50.0%, Max Drawdown: 0.05%
(30, 1, 2, -0.5, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 51.58%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 51.58%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.03%, Hit Ratio: 48.96%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, -0.5, 3.5, 3): Return: -0.01%, Hit Ratio: 51.02%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, -0.5, 3.5, 3.5): Return: -0.01%, Hit Ratio: 51.02%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 47.31%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 2.5, 3): Return: -0.03%, Hit Ratio: 47.37%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 2.5, 3.5): Return: -0.03%, Hit Ratio: 47.37%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 3, 2.5): Return: -0.03%, Hit Ratio: 47.37%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 3, 3): Return: -0.03%, Hit Ratio: 47.96%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 3, 3.5): Return: -0.03%, Hit Ratio: 47.96%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 3.5, 2.5): Return: 0.02%, Hit Ratio: 47.47%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0, 3.5, 3): Return: 0.02%, Hit Ratio: 48.51%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0, 3.5, 3.5): Return: 0.02%, Hit Ratio: 48.51%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 44.33%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 44.44%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 44.44%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 44.44%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 45.1%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 45.1%, Max Drawdown: 0.04%
(30, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: 0.01%, Hit Ratio: 44.66%, Max Drawdown: 0.03%
(30, 1, 2, -0.5, 0.5, 3.5, 3): Return: 0.01%, Hit Ratio: 45.71%, Max Drawdown: 0.02%
(30, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: 0.01%, Hit Ratio: 45.71%, Max Drawdown: 0.02%
(30, 1, 2, 0, -0.5, 2.5, 2.5): Return: -0.03%, Hit Ratio: 43.16%, Max Drawdown: 0.04%
(30, 1, 2, 0, -0.5, 2.5, 3): Return: -0.02%, Hit Ratio: 44.33%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 2.5, 3.5): Return: -0.02%, Hit Ratio: 44.33%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 3, 2.5): Return: -0.04%, Hit Ratio: 43.88%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 3, 3): Return: -0.02%, Hit Ratio: 45.54%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 3, 3.5): Return: -0.02%, Hit Ratio: 45.54%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 3.5, 2.5): Return: -0.04%, Hit Ratio: 43.69%, Max Drawdown: 0.05%
(30, 1, 2, 0, -0.5, 3.5, 3): Return: -0.02%, Hit Ratio: 45.71%, Max Drawdown: 0.03%
(30, 1, 2, 0, -0.5, 3.5, 3.5): Return: -0.02%, Hit Ratio: 45.71%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 2.5, 2.5): Return: -0.02%, Hit Ratio: 41.67%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 2.5, 3): Return: -0.02%, Hit Ratio: 41.84%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 2.5, 3.5): Return: -0.02%, Hit Ratio: 41.84%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3, 2.5): Return: -0.02%, Hit Ratio: 42.42%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3, 3): Return: -0.02%, Hit Ratio: 43.14%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3, 3.5): Return: -0.02%, Hit Ratio: 43.14%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3.5, 2.5): Return: -0.02%, Hit Ratio: 42.31%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3.5, 3): Return: -0.02%, Hit Ratio: 43.4%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0, 3.5, 3.5): Return: -0.02%, Hit Ratio: 43.4%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 2.5, 2.5): Return: -0.02%, Hit Ratio: 40.82%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 2.5, 3): Return: -0.03%, Hit Ratio: 41.0%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 2.5, 3.5): Return: -0.03%, Hit Ratio: 41.0%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3, 2.5): Return: -0.03%, Hit Ratio: 41.58%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3, 3): Return: -0.03%, Hit Ratio: 42.31%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3, 3.5): Return: -0.03%, Hit Ratio: 42.31%, Max Drawdown: 0.03%
(30, 1, 2, 0, 0.5, 3.5, 2.5): Return: -0.02%, Hit Ratio: 41.51%, Max Drawdown: 0.03%
