(Lookback, Entry1, Entry2, Exit1, Exit2, Stop-loss1, Stop-loss2)
(100, 2, 1.5, 0, 0.5, 3, 2.5): Return: -0.59%, Hit Ratio: 71.43%, Max Drawdown: 2.43%
(100, 2, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.59%, Hit Ratio: 71.43%, Max Drawdown: 2.43%
(100, 2, 1.5, 0.5, 0.5, 3, 2.5): Return: -0.59%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(100, 2, 1.5, 0.5, 0.5, 3.5, 2.5): Return: -0.59%, Hit Ratio: 72.41%, Max Drawdown: 2.43%
(60, 2, 2, -0.5, 0, 3, 2.5): Return: -0.61%, Hit Ratio: 76.47%, Max Drawdown: 2.45%
(60, 2, 2, -0.5, 0, 3.5, 2.5): Return: -0.61%, Hit Ratio: 76.47%, Max Drawdown: 2.45%
(60, 2, 2, 0, 0, 3, 2.5): Return: -0.61%, Hit Ratio: 76.47%, Max Drawdown: 2.45%
(60, 2, 2, 0, 0, 3.5, 2.5): Return: -0.61%, Hit Ratio: 76.47%, Max Drawdown: 2.45%
(60, 1.5, 2, 0, -0.5, 2.5, 3.5): Return: -0.62%, Hit Ratio: 66.67%, Max Drawdown: 4.01%
(60, 2, 2, -0.5, -0.5, 3, 2.5): Return: -0.62%, Hit Ratio: 76.47%, Max Drawdown: 2.45%
(60, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.62%, Hit Ratio: 76.47%, Max Drawdown: 2.45%
(60, 2, 2, -0.5, 0.5, 3, 2.5): Return: -0.62%, Hit Ratio: 70.59%, Max Drawdown: 2.45%
(60, 2, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.62%, Hit Ratio: 70.59%, Max Drawdown: 2.45%
(60, 2, 2, 0, -0.5, 3, 2.5): Return: -0.62%, Hit Ratio: 70.59%, Max Drawdown: 2.45%
(60, 2, 2, 0, -0.5, 3.5, 2.5): Return: -0.62%, Hit Ratio: 70.59%, Max Drawdown: 2.45%
(60, 2, 2, 0, 0.5, 3, 2.5): Return: -0.62%, Hit Ratio: 70.59%, Max Drawdown: 2.45%
(60, 2, 2, 0, 0.5, 3.5, 2.5): Return: -0.62%, Hit Ratio: 70.59%, Max Drawdown: 2.45%
(100, 2, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.65%, Hit Ratio: 58.33%, Max Drawdown: 2.84%
(100, 2, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.65%, Hit Ratio: 58.33%, Max Drawdown: 2.84%
(60, 1, 1.5, -0.5, 0, 2.5, 2.5): Return: -0.72%, Hit Ratio: 74.14%, Max Drawdown: 3.6%
(60, 1, 1.5, 0, 0, 2.5, 2.5): Return: -0.72%, Hit Ratio: 74.14%, Max Drawdown: 3.6%
(100, 1, 1, -0.5, 0.5, 3, 3): Return: -0.72%, Hit Ratio: 71.05%, Max Drawdown: 3.32%
(100, 1, 1, -0.5, 0.5, 3, 3.5): Return: -0.72%, Hit Ratio: 71.05%, Max Drawdown: 3.32%
(100, 1, 1, -0.5, 0.5, 3.5, 3): Return: -0.72%, Hit Ratio: 71.05%, Max Drawdown: 3.32%
(100, 1, 1, -0.5, 0.5, 3.5, 3.5): Return: -0.72%, Hit Ratio: 71.05%, Max Drawdown: 3.32%
(60, 1.5, 2, -0.5, -0.5, 2.5, 2.5): Return: -0.73%, Hit Ratio: 72.0%, Max Drawdown: 2.98%
(60, 1.5, 2, -0.5, 0, 2.5, 2.5): Return: -0.73%, Hit Ratio: 69.23%, Max Drawdown: 2.98%
(60, 1.5, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.73%, Hit Ratio: 61.54%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, -0.5, 2.5, 2.5): Return: -0.73%, Hit Ratio: 65.38%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, 0, 2.5, 2.5): Return: -0.73%, Hit Ratio: 69.23%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, 0.5, 2.5, 2.5): Return: -0.73%, Hit Ratio: 61.54%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, 0, 2.5, 2.5): Return: -0.73%, Hit Ratio: 66.67%, Max Drawdown: 2.98%
(60, 1.5, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.73%, Hit Ratio: 62.96%, Max Drawdown: 2.98%
(100, 1, 1, 0, 0.5, 3, 3): Return: -0.73%, Hit Ratio: 69.74%, Max Drawdown: 3.32%
(100, 1, 1, 0, 0.5, 3, 3.5): Return: -0.73%, Hit Ratio: 69.74%, Max Drawdown: 3.32%
(100, 1, 1, 0, 0.5, 3.5, 3): Return: -0.73%, Hit Ratio: 69.74%, Max Drawdown: 3.32%
(100, 1, 1, 0, 0.5, 3.5, 3.5): Return: -0.73%, Hit Ratio: 69.74%, Max Drawdown: 3.32%
(60, 1, 1.5, -0.5, 0.5, 2.5, 2.5): Return: -0.74%, Hit Ratio: 72.58%, Max Drawdown: 3.6%
(60, 1, 1.5, 0, 0.5, 2.5, 2.5): Return: -0.74%, Hit Ratio: 72.58%, Max Drawdown: 3.6%
(60, 1, 1.5, 0.5, 0, 2.5, 2.5): Return: -0.74%, Hit Ratio: 72.13%, Max Drawdown: 3.6%
(60, 1, 1.5, 0.5, 0.5, 2.5, 2.5): Return: -0.74%, Hit Ratio: 72.58%, Max Drawdown: 3.6%
(60, 1.5, 1.5, -0.5, 0, 3, 2.5): Return: -0.74%, Hit Ratio: 66.67%, Max Drawdown: 2.96%
(60, 1.5, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.74%, Hit Ratio: 66.67%, Max Drawdown: 2.96%
(60, 1.5, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.74%, Hit Ratio: 63.89%, Max Drawdown: 2.96%
(60, 1.5, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.74%, Hit Ratio: 63.89%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, 0, 3, 2.5): Return: -0.74%, Hit Ratio: 63.64%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, 0, 3.5, 2.5): Return: -0.74%, Hit Ratio: 63.64%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, 0.5, 3, 2.5): Return: -0.74%, Hit Ratio: 63.89%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.74%, Hit Ratio: 63.89%, Max Drawdown: 2.96%
(60, 1.5, 2, 0.5, -0.5, 2.5, 2.5): Return: -0.74%, Hit Ratio: 59.26%, Max Drawdown: 2.98%
(100, 1, 1, -0.5, 0.5, 3, 2.5): Return: -0.74%, Hit Ratio: 70.67%, Max Drawdown: 3.32%
(100, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -0.74%, Hit Ratio: 70.67%, Max Drawdown: 3.32%
(100, 1, 1, 0, 0.5, 3, 2.5): Return: -0.74%, Hit Ratio: 69.33%, Max Drawdown: 3.32%
(100, 1, 1, 0, 0.5, 3.5, 2.5): Return: -0.74%, Hit Ratio: 69.33%, Max Drawdown: 3.32%
(100, 1.5, 2, 0, 0.5, 3, 3): Return: -0.74%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, 0.5, 3, 3.5): Return: -0.74%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, 0.5, 3.5, 3): Return: -0.74%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, 0.5, 3.5, 3.5): Return: -0.74%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(60, 1.5, 1.5, -0.5, -0.5, 3, 2.5): Return: -0.75%, Hit Ratio: 64.52%, Max Drawdown: 2.96%
(60, 1.5, 1.5, -0.5, -0.5, 3.5, 2.5): Return: -0.75%, Hit Ratio: 64.52%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, -0.5, 3, 2.5): Return: -0.75%, Hit Ratio: 65.62%, Max Drawdown: 2.96%
(60, 1.5, 1.5, 0, -0.5, 3.5, 2.5): Return: -0.75%, Hit Ratio: 65.62%, Max Drawdown: 2.96%
(100, 1.5, 2, 0, 0, 3, 2.5): Return: -0.75%, Hit Ratio: 75.0%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, 0, 3.5, 2.5): Return: -0.75%, Hit Ratio: 75.0%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, -0.5, 3, 2.5): Return: -0.76%, Hit Ratio: 73.91%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: -0.76%, Hit Ratio: 73.91%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, 0.5, 3, 2.5): Return: -0.76%, Hit Ratio: 76.0%, Max Drawdown: 2.41%
(100, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: -0.76%, Hit Ratio: 76.0%, Max Drawdown: 2.41%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3): Return: -0.83%, Hit Ratio: 62.07%, Max Drawdown: 3.07%
(100, 1.5, 1.5, -0.5, -0.5, 3, 3.5): Return: -0.83%, Hit Ratio: 62.07%, Max Drawdown: 3.07%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3): Return: -0.83%, Hit Ratio: 62.07%, Max Drawdown: 3.07%
(100, 1.5, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -0.83%, Hit Ratio: 62.07%, Max Drawdown: 3.07%
(60, 1, 2, -0.5, 0, 2.5, 2.5): Return: -0.87%, Hit Ratio: 74.07%, Max Drawdown: 3.75%
(60, 1, 2, 0, 0, 2.5, 2.5): Return: -0.87%, Hit Ratio: 75.93%, Max Drawdown: 3.75%
(60, 1, 1.5, -0.5, 0, 3, 2.5): Return: -0.88%, Hit Ratio: 75.86%, Max Drawdown: 3.6%
(60, 1, 1.5, -0.5, 0, 3.5, 2.5): Return: -0.88%, Hit Ratio: 75.86%, Max Drawdown: 3.6%
(60, 1, 1.5, 0, 0, 3, 2.5): Return: -0.88%, Hit Ratio: 75.86%, Max Drawdown: 3.6%
(60, 1, 1.5, 0, 0, 3.5, 2.5): Return: -0.88%, Hit Ratio: 75.86%, Max Drawdown: 3.6%
(60, 1.5, 2, -0.5, 0, 3, 2.5): Return: -0.89%, Hit Ratio: 75.0%, Max Drawdown: 2.98%
(60, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: -0.89%, Hit Ratio: 75.0%, Max Drawdown: 2.98%
(60, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: -0.89%, Hit Ratio: 71.43%, Max Drawdown: 2.98%
(60, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: -0.89%, Hit Ratio: 71.43%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, 0, 3, 2.5): Return: -0.89%, Hit Ratio: 75.0%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, 0, 3.5, 2.5): Return: -0.89%, Hit Ratio: 75.0%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, 0.5, 3, 2.5): Return: -0.89%, Hit Ratio: 71.43%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, 0.5, 3.5, 2.5): Return: -0.89%, Hit Ratio: 71.43%, Max Drawdown: 2.98%
(60, 1, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.9%, Hit Ratio: 70.91%, Max Drawdown: 3.75%
(60, 1, 2, 0, 0.5, 2.5, 2.5): Return: -0.9%, Hit Ratio: 70.91%, Max Drawdown: 3.75%
(60, 1, 2, 0.5, 0, 2.5, 2.5): Return: -0.9%, Hit Ratio: 71.93%, Max Drawdown: 3.75%
(60, 1, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.9%, Hit Ratio: 70.18%, Max Drawdown: 3.75%
(60, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: -0.9%, Hit Ratio: 77.78%, Max Drawdown: 2.98%
(60, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: -0.9%, Hit Ratio: 77.78%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, -0.5, 3, 2.5): Return: -0.9%, Hit Ratio: 71.43%, Max Drawdown: 2.98%
(60, 1.5, 2, 0, -0.5, 3.5, 2.5): Return: -0.9%, Hit Ratio: 71.43%, Max Drawdown: 2.98%
(60, 1, 1.5, -0.5, 0.5, 3, 2.5): Return: -0.91%, Hit Ratio: 75.81%, Max Drawdown: 3.6%
(60, 1, 1.5, -0.5, 0.5, 3.5, 2.5): Return: -0.91%, Hit Ratio: 75.81%, Max Drawdown: 3.6%
(60, 1, 1.5, 0, 0.5, 3, 2.5): Return: -0.91%, Hit Ratio: 75.81%, Max Drawdown: 3.6%
(60, 1, 1.5, 0, 0.5, 3.5, 2.5): Return: -0.91%, Hit Ratio: 75.81%, Max Drawdown: 3.6%
(100, 2, 2, -0.5, 0.5, 2.5, 3): Return: -0.92%, Hit Ratio: 75.0%, Max Drawdown: 1.6%
(100, 2, 2, -0.5, 0.5, 2.5, 3.5): Return: -0.92%, Hit Ratio: 75.0%, Max Drawdown: 1.6%
(100, 2, 2, 0, 0.5, 2.5, 3): Return: -0.92%, Hit Ratio: 75.0%, Max Drawdown: 1.6%
(100, 2, 2, 0, 0.5, 2.5, 3.5): Return: -0.92%, Hit Ratio: 75.0%, Max Drawdown: 1.6%
(100, 2, 2, 0.5, 0.5, 2.5, 3): Return: -0.92%, Hit Ratio: 75.0%, Max Drawdown: 1.6%
(100, 2, 2, 0.5, 0.5, 2.5, 3.5): Return: -0.92%, Hit Ratio: 75.0%, Max Drawdown: 1.6%
(100, 2, 2, -0.5, 0.5, 2.5, 2.5): Return: -0.94%, Hit Ratio: 71.43%, Max Drawdown: 1.6%
(100, 2, 2, 0, 0.5, 2.5, 2.5): Return: -0.94%, Hit Ratio: 71.43%, Max Drawdown: 1.6%
(100, 2, 2, 0.5, 0.5, 2.5, 2.5): Return: -0.94%, Hit Ratio: 71.43%, Max Drawdown: 1.6%
(100, 2, 1.5, -0.5, -0.5, 3, 3): Return: -1.0%, Hit Ratio: 56.0%, Max Drawdown: 3.49%
(100, 2, 1.5, -0.5, -0.5, 3, 3.5): Return: -1.0%, Hit Ratio: 56.0%, Max Drawdown: 3.49%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3): Return: -1.0%, Hit Ratio: 56.0%, Max Drawdown: 3.49%
(100, 2, 1.5, -0.5, -0.5, 3.5, 3.5): Return: -1.0%, Hit Ratio: 56.0%, Max Drawdown: 3.49%
(60, 1, 2, -0.5, 0, 3, 2.5): Return: -1.04%, Hit Ratio: 77.78%, Max Drawdown: 3.75%
(60, 1, 2, -0.5, 0, 3.5, 2.5): Return: -1.04%, Hit Ratio: 77.78%, Max Drawdown: 3.75%
(60, 1, 2, 0, 0, 3, 2.5): Return: -1.04%, Hit Ratio: 79.63%, Max Drawdown: 3.75%
(60, 1, 2, 0, 0, 3.5, 2.5): Return: -1.04%, Hit Ratio: 79.63%, Max Drawdown: 3.75%
(100, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: -1.05%, Hit Ratio: 62.5%, Max Drawdown: 2.42%
(100, 1.5, 1, -0.5, -0.5, 3.5, 2.5): Return: -1.05%, Hit Ratio: 62.5%, Max Drawdown: 2.42%
(60, 1, 2, -0.5, 0.5, 3, 2.5): Return: -1.06%, Hit Ratio: 76.36%, Max Drawdown: 3.75%
(60, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: -1.06%, Hit Ratio: 76.36%, Max Drawdown: 3.75%
(60, 1, 2, 0, 0.5, 3, 2.5): Return: -1.06%, Hit Ratio: 76.36%, Max Drawdown: 3.75%
(60, 1, 2, 0, 0.5, 3.5, 2.5): Return: -1.06%, Hit Ratio: 76.36%, Max Drawdown: 3.75%
(100, 1.5, 2, 0, 0, 3, 3): Return: -1.1%, Hit Ratio: 72.0%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, 0, 3, 3.5): Return: -1.1%, Hit Ratio: 72.0%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, 0, 3.5, 3): Return: -1.1%, Hit Ratio: 72.0%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, 0, 3.5, 3.5): Return: -1.1%, Hit Ratio: 72.0%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, -0.5, 3, 3): Return: -1.11%, Hit Ratio: 70.83%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, -0.5, 3, 3.5): Return: -1.11%, Hit Ratio: 70.83%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, -0.5, 3.5, 3): Return: -1.11%, Hit Ratio: 70.83%, Max Drawdown: 3.07%
(100, 1.5, 2, 0, -0.5, 3.5, 3.5): Return: -1.11%, Hit Ratio: 70.83%, Max Drawdown: 3.07%
(60, 2, 1, -0.5, 0, 3, 2.5): Return: -1.13%, Hit Ratio: 70.21%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, 0, 3.5, 2.5): Return: -1.13%, Hit Ratio: 70.21%, Max Drawdown: 2.89%
(60, 2, 1, 0, -0.5, 3, 2.5): Return: -1.13%, Hit Ratio: 75.0%, Max Drawdown: 2.89%
(60, 2, 1, 0, -0.5, 3.5, 2.5): Return: -1.13%, Hit Ratio: 75.0%, Max Drawdown: 2.89%
(60, 2, 1, 0, 0, 3, 2.5): Return: -1.13%, Hit Ratio: 70.21%, Max Drawdown: 2.89%
(60, 2, 1, 0, 0, 3.5, 2.5): Return: -1.13%, Hit Ratio: 70.21%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, -0.5, 3, 2.5): Return: -1.14%, Hit Ratio: 72.09%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -1.14%, Hit Ratio: 72.09%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, 0.5, 3, 2.5): Return: -1.14%, Hit Ratio: 70.59%, Max Drawdown: 2.89%
(60, 2, 1, -0.5, 0.5, 3.5, 2.5): Return: -1.14%, Hit Ratio: 70.59%, Max Drawdown: 2.89%
(60, 2, 1, 0, 0.5, 3, 2.5): Return: -1.14%, Hit Ratio: 70.59%, Max Drawdown: 2.89%
(60, 2, 1, 0, 0.5, 3.5, 2.5): Return: -1.14%, Hit Ratio: 70.59%, Max Drawdown: 2.89%
(60, 1.5, 1, -0.5, 0, 3, 2.5): Return: -1.16%, Hit Ratio: 72.92%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, 0, 3.5, 2.5): Return: -1.16%, Hit Ratio: 72.92%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, 0, 3, 2.5): Return: -1.16%, Hit Ratio: 70.83%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, 0, 3.5, 2.5): Return: -1.16%, Hit Ratio: 70.83%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, -0.5, 3, 2.5): Return: -1.17%, Hit Ratio: 73.33%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, -0.5, 3.5, 2.5): Return: -1.17%, Hit Ratio: 73.33%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, -0.5, 3, 2.5): Return: -1.17%, Hit Ratio: 73.91%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, -0.5, 3.5, 2.5): Return: -1.17%, Hit Ratio: 73.91%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, 0.5, 3, 2.5): Return: -1.18%, Hit Ratio: 71.15%, Max Drawdown: 2.96%
(60, 1.5, 1, -0.5, 0.5, 3.5, 2.5): Return: -1.18%, Hit Ratio: 71.15%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, 0.5, 3, 2.5): Return: -1.18%, Hit Ratio: 71.15%, Max Drawdown: 2.96%
(60, 1.5, 1, 0, 0.5, 3.5, 2.5): Return: -1.18%, Hit Ratio: 71.15%, Max Drawdown: 2.96%
(100, 1, 1, 0.5, 0.5, 3, 3): Return: -1.21%, Hit Ratio: 70.13%, Max Drawdown: 3.33%
(100, 1, 1, 0.5, 0.5, 3, 3.5): Return: -1.21%, Hit Ratio: 70.13%, Max Drawdown: 3.33%
(100, 1, 1, 0.5, 0.5, 3.5, 3): Return: -1.21%, Hit Ratio: 70.13%, Max Drawdown: 3.33%
(100, 1, 1, 0.5, 0.5, 3.5, 3.5): Return: -1.21%, Hit Ratio: 70.13%, Max Drawdown: 3.33%
(100, 1, 1, 0.5, 0.5, 3, 2.5): Return: -1.23%, Hit Ratio: 69.74%, Max Drawdown: 3.33%
(100, 1, 1, 0.5, 0.5, 3.5, 2.5): Return: -1.23%, Hit Ratio: 69.74%, Max Drawdown: 3.33%
(60, 1, 1, -0.5, 0, 3, 2.5): Return: -1.34%, Hit Ratio: 79.41%, Max Drawdown: 3.6%
(60, 1, 1, -0.5, 0, 3.5, 2.5): Return: -1.34%, Hit Ratio: 79.41%, Max Drawdown: 3.6%
(60, 1, 1, 0, 0, 3, 2.5): Return: -1.34%, Hit Ratio: 79.41%, Max Drawdown: 3.6%
(60, 1, 1, 0, 0, 3.5, 2.5): Return: -1.34%, Hit Ratio: 79.41%, Max Drawdown: 3.6%
(60, 1, 1, -0.5, 0.5, 3, 2.5): Return: -1.35%, Hit Ratio: 79.45%, Max Drawdown: 3.6%
(60, 1, 1, -0.5, 0.5, 3.5, 2.5): Return: -1.35%, Hit Ratio: 79.45%, Max Drawdown: 3.6%
(60, 1, 1, 0, 0.5, 3, 2.5): Return: -1.35%, Hit Ratio: 79.45%, Max Drawdown: 3.6%
(60, 1, 1, 0, 0.5, 3.5, 2.5): Return: -1.35%, Hit Ratio: 79.45%, Max Drawdown: 3.6%
(100, 2, 1, -0.5, -0.5, 3, 2.5): Return: -1.38%, Hit Ratio: 60.87%, Max Drawdown: 2.56%
(100, 2, 1, -0.5, -0.5, 3.5, 2.5): Return: -1.38%, Hit Ratio: 60.87%, Max Drawdown: 2.56%
(100, 1.5, 1, -0.5, -0.5, 3, 3): Return: -1.41%, Hit Ratio: 61.22%, Max Drawdown: 3.07%
(100, 1.5, 1, -0.5, -0.5, 3, 3.5): Return: -1.41%, Hit Ratio: 61.22%, Max Drawdown: 3.07%
(100, 1.5, 1, -0.5, -0.5, 3.5, 3): Return: -1.41%, Hit Ratio: 61.22%, Max Drawdown: 3.07%
(100, 1.5, 1, -0.5, -0.5, 3.5, 3.5): Return: -1.41%, Hit Ratio: 61.22%, Max Drawdown: 3.07%
(100, 1.5, 2, -0.5, 0.5, 3, 3): Return: -1.62%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, 0.5, 3, 3.5): Return: -1.62%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3): Return: -1.62%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, 0.5, 3.5, 3.5): Return: -1.62%, Hit Ratio: 76.92%, Max Drawdown: 2.41%
(100, 1, 2, -0.5, 0.5, 3, 3): Return: -1.63%, Hit Ratio: 75.47%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0.5, 3, 3.5): Return: -1.63%, Hit Ratio: 75.47%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0.5, 3.5, 3): Return: -1.63%, Hit Ratio: 75.47%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0.5, 3.5, 3.5): Return: -1.63%, Hit Ratio: 75.47%, Max Drawdown: 3.09%
(100, 1.5, 2, -0.5, 0, 3, 2.5): Return: -1.63%, Hit Ratio: 73.91%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, 0, 3.5, 2.5): Return: -1.63%, Hit Ratio: 73.91%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, 0.5, 3, 2.5): Return: -1.63%, Hit Ratio: 76.0%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, 0.5, 3.5, 2.5): Return: -1.63%, Hit Ratio: 76.0%, Max Drawdown: 2.41%
(100, 1, 2, 0, 0, 3, 2.5): Return: -1.64%, Hit Ratio: 76.0%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0, 3.5, 2.5): Return: -1.64%, Hit Ratio: 76.0%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0.5, 3, 3): Return: -1.64%, Hit Ratio: 73.58%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0.5, 3, 3.5): Return: -1.64%, Hit Ratio: 73.58%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0.5, 3.5, 3): Return: -1.64%, Hit Ratio: 73.58%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0.5, 3.5, 3.5): Return: -1.64%, Hit Ratio: 73.58%, Max Drawdown: 3.09%
(100, 1.5, 2, -0.5, -0.5, 3, 2.5): Return: -1.64%, Hit Ratio: 76.19%, Max Drawdown: 2.41%
(100, 1.5, 2, -0.5, -0.5, 3.5, 2.5): Return: -1.64%, Hit Ratio: 76.19%, Max Drawdown: 2.41%
(100, 1, 2, -0.5, 0, 3, 2.5): Return: -1.65%, Hit Ratio: 78.72%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0, 3.5, 2.5): Return: -1.65%, Hit Ratio: 78.72%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0.5, 3, 2.5): Return: -1.65%, Hit Ratio: 75.0%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0.5, 3.5, 2.5): Return: -1.65%, Hit Ratio: 75.0%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0.5, 3, 2.5): Return: -1.65%, Hit Ratio: 73.08%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0.5, 3.5, 2.5): Return: -1.65%, Hit Ratio: 73.08%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0, 3, 3): Return: -1.71%, Hit Ratio: 76.0%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0, 3, 3.5): Return: -1.71%, Hit Ratio: 76.0%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0, 3.5, 3): Return: -1.71%, Hit Ratio: 76.0%, Max Drawdown: 3.09%
(100, 1, 2, 0, 0, 3.5, 3.5): Return: -1.71%, Hit Ratio: 76.0%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0, 3, 3): Return: -1.72%, Hit Ratio: 78.72%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0, 3, 3.5): Return: -1.72%, Hit Ratio: 78.72%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0, 3.5, 3): Return: -1.72%, Hit Ratio: 78.72%, Max Drawdown: 3.09%
(100, 1, 2, -0.5, 0, 3.5, 3.5): Return: -1.72%, Hit Ratio: 78.72%, Max Drawdown: 3.09%
(100, 2, 1, -0.5, -0.5, 3, 3): Return: -1.74%, Hit Ratio: 59.57%, Max Drawdown: 3.22%
(100, 2, 1, -0.5, -0.5, 3, 3.5): Return: -1.74%, Hit Ratio: 59.57%, Max Drawdown: 3.22%
(100, 2, 1, -0.5, -0.5, 3.5, 3): Return: -1.74%, Hit Ratio: 59.57%, Max Drawdown: 3.22%
(100, 2, 1, -0.5, -0.5, 3.5, 3.5): Return: -1.74%, Hit Ratio: 59.57%, Max Drawdown: 3.22%
(30, 1, 1, 0, 0.5, 3, 2.5): Return: -1.81%, Hit Ratio: 73.91%, Max Drawdown: 5.36%
(30, 1, 1, 0, 0.5, 3.5, 2.5): Return: -1.81%, Hit Ratio: 73.91%, Max Drawdown: 5.36%
(100, 2, 2, -0.5, -0.5, 3, 2.5): Return: -1.81%, Hit Ratio: 64.29%, Max Drawdown: 4.0%
(100, 2, 2, -0.5, -0.5, 3.5, 2.5): Return: -1.81%, Hit Ratio: 64.29%, Max Drawdown: 4.0%
(100, 2, 2, -0.5, 0, 3, 2.5): Return: -1.81%, Hit Ratio: 73.33%, Max Drawdown: 4.0%
